2007 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ",10420
2007 ,"'Group Q Linguistics, Classics and related' ","'State' ",13325
2007 ,"'Group Q Linguistics, Classics and related' ","'Other' ",1735
2007 ,"'Group R European Languages, Literature and related' ","'Academy' ",5505
2007 ,"'Group R European Languages, Literature and related' ","'Further education' ",930
2007 ,"'Group R European Languages, Literature and related' ","'Grammar' ",1300
2007 ,"'Group R European Languages, Literature and related' ","'Independent' ",5225
2007 ,"'Group R European Languages, Literature and related' ","'Sixth form college' ",2965
2007 ,"'Group R European Languages, Literature and related' ","'State' ",4355
2007 ,"'Group R European Languages, Literature and related' ","'Other' ",360
2007 ,"'Group T Non-European Languages, Literature and related' ","'Academy' ",1820
2007 ,"'Group T Non-European Languages, Literature and related' ","'Further education' ",305
2007 ,"'Group T Non-European Languages, Literature and related' ","'Grammar' ",235
2007 ,"'Group T Non-European Languages, Literature and related' ","'Independent' ",1965
2007 ,"'Group T Non-European Languages, Literature and related' ","'Sixth form college' ",990
2007 ,"'Group T Non-European Languages, Literature and related' ","'State' ",1460
2007 ,"'Group T Non-European Languages, Literature and related' ","'Other' ",160
2007 ,"'Group V History and Philosophical studies' ","'Academy' ",17755
2007 ,"'Group V History and Philosophical studies' ","'Further education' ",3510
2007 ,"'Group V History and Philosophical studies' ","'Grammar' ",2895
2007 ,"'Group V History and Philosophical studies' ","'Independent' ",15660
2007 ,"'Group V History and Philosophical studies' ","'Sixth form college' ",10200
2007 ,"'Group V History and Philosophical studies' ","'State' ",15765
2007 ,"'Group V History and Philosophical studies' ","'Other' ",1515
2007 ,"'Group W Creative Arts and Design' ","'Academy' ",25490
2007 ,"'Group W Creative Arts and Design' ","'Further education' ",35705
2007 ,"'Group W Creative Arts and Design' ","'Grammar' ",2875
2007 ,"'Group W Creative Arts and Design' ","'Independent' ",9330
2007 ,"'Group W Creative Arts and Design' ","'Sixth form college' ",30130
2007 ,"'Group W Creative Arts and Design' ","'State' ",29925
2007 ,"'Group W Creative Arts and Design' ","'Other' ",28390
2007 ,"'Group X Education' ","'Academy' ",11230
2007 ,"'Group X Education' ","'Further education' ",7340
2007 ,"'Group X Education' ","'Grammar' ",1360
2007 ,"'Group X Education' ","'Independent' ",1625
2007 ,"'Group X Education' ","'Sixth form college' ",10035
2007 ,"'Group X Education' ","'State' ",18165
2007 ,"'Group X Education' ","'Other' ",3155
2007 ,"'Y Combined arts' ","'Academy' ",15400
2007 ,"'Y Combined arts' ","'Further education' ",6105
2007 ,"'Y Combined arts' ","'Grammar' ",2780
2007 ,"'Y Combined arts' ","'Independent' ",7325
2007 ,"'Y Combined arts' ","'Sixth form college' ",12335
2007 ,"'Y Combined arts' ","'State' ",17085
2007 ,"'Y Combined arts' ","'Other' ",3135
2007 ,"'Y Combined sciences' ","'Academy' ",7320
2007 ,"'Y Combined sciences' ","'Further education' ",3780
2007 ,"'Y Combined sciences' ","'Grammar' ",1395
2007 ,"'Y Combined sciences' ","'Independent' ",2675
2007 ,"'Y Combined sciences' ","'Sixth form college' ",5380
2007 ,"'Y Combined sciences' ","'State' ",8745
2007 ,"'Y Combined sciences' ","'Other' ",1355
2007 ,"'Y Combined social sciences' ","'Academy' ",6005
2007 ,"'Y Combined social sciences' ","'Further education' ",2710
2007 ,"'Y Combined social sciences' ","'Grammar' ",1230
2007 ,"'Y Combined social sciences' ","'Independent' ",3165
2007 ,"'Y Combined social sciences' ","'Sixth form college' ",5165
2007 ,"'Y Combined social sciences' ","'State' ",6980
2007 ,"'Y Combined social sciences' ","'Other' ",1250
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Academy' ",18815
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Further education' ",11835
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Grammar' ",3040
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Independent' ",7025
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Sixth form college' ",16780
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'State' ",24330
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ",5405
2007 ,"'Y Social Sciences combined with Arts' ","'Academy' ",12255
2007 ,"'Y Social Sciences combined with Arts' ","'Further education' ",4860
2007 ,"'Y Social Sciences combined with Arts' ","'Grammar' ",2590
2007 ,"'Y Social Sciences combined with Arts' ","'Independent' ",9060
2007 ,"'Y Social Sciences combined with Arts' ","'Sixth form college' ",8590
2007 ,"'Y Social Sciences combined with Arts' ","'State' ",14250
2007 ,"'Y Social Sciences combined with Arts' ","'Other' ",2870
2007 ,"'Z General, other combined and unknown' ","'Academy' ",2710
2007 ,"'Z General, other combined and unknown' ","'Further education' ",1160
2007 ,"'Z General, other combined and unknown' ","'Grammar' ",410
2007 ,"'Z General, other combined and unknown' ","'Independent' ",2580
2007 ,"'Z General, other combined and unknown' ","'Sixth form college' ",2005
2007 ,"'Z General, other combined and unknown' ","'State' ",3835
2007 ,"'Z General, other combined and unknown' ","'Other' ",640
2008 ,"'Group A Medicine and Dentistry' ","'Academy' ",11625
2008 ,"'Group A Medicine and Dentistry' ","'Further education' ",1490
2008 ,"'Group A Medicine and Dentistry' ","'Grammar' ",3740
2008 ,"'Group A Medicine and Dentistry' ","'Independent' ",11100
2008 ,"'Group A Medicine and Dentistry' ","'Sixth form college' ",5735
2008 ,"'Group A Medicine and Dentistry' ","'State' ",9230
2008 ,"'Group A Medicine and Dentistry' ","'Other' ",640
2008 ,"'Group B Subjects allied to Medicine' ","'Academy' ",22445
2008 ,"'Group B Subjects allied to Medicine' ","'Further education' ",15490
2008 ,"'Group B Subjects allied to Medicine' ","'Grammar' ",5765
2008 ,"'Group B Subjects allied to Medicine' ","'Independent' ",6630
2008 ,"'Group B Subjects allied to Medicine' ","'Sixth form college' ",21620
2008 ,"'Group B Subjects allied to Medicine' ","'State' ",29020
2008 ,"'Group B Subjects allied to Medicine' ","'Other' ",5545
2008 ,"'Group C Biological Sciences' ","'Academy' ",32080
2008 ,"'Group C Biological Sciences' ","'Further education' ",15530
2008 ,"'Group C Biological Sciences' ","'Grammar' ",4130
2008 ,"'Group C Biological Sciences' ","'Independent' ",12135
2008 ,"'Group C Biological Sciences' ","'Sixth form college' ",25510
2008 ,"'Group C Biological Sciences' ","'State' ",34340
2008 ,"'Group C Biological Sciences' ","'Other' ",4055
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Academy' ",2895
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Further education' ",2070
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Grammar' ",770
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Independent' ",1835
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Sixth form college' ",1670
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'State' ",2965
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other' ",475
2008 ,"'Group F Physical Sciences' ","'Academy' ",17885
2008 ,"'Group F Physical Sciences' ","'Further education' ",4120
2008 ,"'Group F Physical Sciences' ","'Grammar' ",2700
2008 ,"'Group F Physical Sciences' ","'Independent' ",8360
2008 ,"'Group F Physical Sciences' ","'Sixth form college' ",10220
2008 ,"'Group F Physical Sciences' ","'State' ",17595
2008 ,"'Group F Physical Sciences' ","'Other' ",1075
2008 ,"'Group G Mathematical Sciences' ","'Academy' ",7580
2008 ,"'Group G Mathematical Sciences' ","'Further education' ",1345
2008 ,"'Group G Mathematical Sciences' ","'Grammar' ",1215
2008 ,"'Group G Mathematical Sciences' ","'Independent' ",2775
2008 ,"'Group G Mathematical Sciences' ","'Sixth form college' ",4550
2008 ,"'Group G Mathematical Sciences' ","'State' ",7130
2008 ,"'Group G Mathematical Sciences' ","'Other' ",280
2008 ,"'Group H Engineering' ","'Academy' ",12810
2008 ,"'Group H Engineering' ","'Further education' ",6220
2008 ,"'Group H Engineering' ","'Grammar' ",3160
2008 ,"'Group H Engineering' ","'Independent' ",7865
2008 ,"'Group H Engineering' ","'Sixth form college' ",8980
2008 ,"'Group H Engineering' ","'State' ",16510
2008 ,"'Group H Engineering' ","'Other' ",2165
2008 ,"'Group I Computer Sciences' ","'Academy' ",8665
2008 ,"'Group I Computer Sciences' ","'Further education' ",8500
2008 ,"'Group I Computer Sciences' ","'Grammar' ",1725
2008 ,"'Group I Computer Sciences' ","'Independent' ",1625
2008 ,"'Group I Computer Sciences' ","'Sixth form college' ",9320
2008 ,"'Group I Computer Sciences' ","'State' ",12405
2008 ,"'Group I Computer Sciences' ","'Other' ",2580
2008 ,"'Group J Technologies' ","'Academy' ",1195
2008 ,"'Group J Technologies' ","'Further education' ",1225
2008 ,"'Group J Technologies' ","'Grammar' ",205
2008 ,"'Group J Technologies' ","'Independent' ",375
2008 ,"'Group J Technologies' ","'Sixth form college' ",1180
2008 ,"'Group J Technologies' ","'State' ",1180
2008 ,"'Group J Technologies' ","'Other' ",660
2008 ,"'Group K Architecture, Building and Planning' ","'Academy' ",6645
2008 ,"'Group K Architecture, Building and Planning' ","'Further education' ",3345
2008 ,"'Group K Architecture, Building and Planning' ","'Grammar' ",2755
2008 ,"'Group K Architecture, Building and Planning' ","'Independent' ",4165
2008 ,"'Group K Architecture, Building and Planning' ","'Sixth form college' ",4515
2008 ,"'Group K Architecture, Building and Planning' ","'State' ",8585
2008 ,"'Group K Architecture, Building and Planning' ","'Other' ",1590
2008 ,"'Group L Social Studies' ","'Academy' ",23290
2008 ,"'Group L Social Studies' ","'Further education' ",8675
2008 ,"'Group L Social Studies' ","'Grammar' ",4140
2008 ,"'Group L Social Studies' ","'Independent' ",17585
2008 ,"'Group L Social Studies' ","'Sixth form college' ",17785
2008 ,"'Group L Social Studies' ","'State' ",24200
2008 ,"'Group L Social Studies' ","'Other' ",3020
2008 ,"'Group M Law' ","'Academy' ",14710
2008 ,"'Group M Law' ","'Further education' ",7600
2008 ,"'Group M Law' ","'Grammar' ",3910
2008 ,"'Group M Law' ","'Independent' ",5235
2008 ,"'Group M Law' ","'Sixth form college' ",16455
2008 ,"'Group M Law' ","'State' ",17400
2008 ,"'Group M Law' ","'Other' ",2345
2008 ,"'Group N Business and Admin studies' ","'Academy' ",34100
2008 ,"'Group N Business and Admin studies' ","'Further education' ",18530
2008 ,"'Group N Business and Admin studies' ","'Grammar' ",6190
2008 ,"'Group N Business and Admin studies' ","'Independent' ",17215
2008 ,"'Group N Business and Admin studies' ","'Sixth form college' ",31055
2008 ,"'Group N Business and Admin studies' ","'State' ",41410
2008 ,"'Group N Business and Admin studies' ","'Other' ",6580
2008 ,"'Group P Mass Communication and Documentation' ","'Academy' ",7490
2008 ,"'Group P Mass Communication and Documentation' ","'Further education' ",4770
2008 ,"'Group P Mass Communication and Documentation' ","'Grammar' ",1015
2008 ,"'Group P Mass Communication and Documentation' ","'Independent' ",1475
2008 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ",8335
2008 ,"'Group P Mass Communication and Documentation' ","'State' ",9305
2008 ,"'Group P Mass Communication and Documentation' ","'Other' ",1700
2008 ,"'Group Q Linguistics, Classics and related' ","'Academy' ",13745
2008 ,"'Group Q Linguistics, Classics and related' ","'Further education' ",3245
2008 ,"'Group Q Linguistics, Classics and related' ","'Grammar' ",2160
2008 ,"'Group Q Linguistics, Classics and related' ","'Independent' ",9930
2008 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ",9270
2008 ,"'Group Q Linguistics, Classics and related' ","'State' ",12725
2008 ,"'Group Q Linguistics, Classics and related' ","'Other' ",815
2008 ,"'Group R European Languages, Literature and related' ","'Academy' ",5030
2008 ,"'Group R European Languages, Literature and related' ","'Further education' ",770
2008 ,"'Group R European Languages, Literature and related' ","'Grammar' ",985
2008 ,"'Group R European Languages, Literature and related' ","'Independent' ",5195
2008 ,"'Group R European Languages, Literature and related' ","'Sixth form college' ",2595
2008 ,"'Group R European Languages, Literature and related' ","'State' ",4075
2008 ,"'Group R European Languages, Literature and related' ","'Other' ",185
2008 ,"'Group T Non-European Languages, Literature and related' ","'Academy' ",1465
2008 ,"'Group T Non-European Languages, Literature and related' ","'Further education' ",350
2008 ,"'Group T Non-European Languages, Literature and related' ","'Grammar' ",170
2008 ,"'Group T Non-European Languages, Literature and related' ","'Independent' ",1460
2008 ,"'Group T Non-European Languages, Literature and related' ","'Sixth form college' ",895
2008 ,"'Group T Non-European Languages, Literature and related' ","'State' ",1210
2008 ,"'Group T Non-European Languages, Literature and related' ","'Other' ",65
2008 ,"'Group V History and Philosophical studies' ","'Academy' ",15950
2008 ,"'Group V History and Philosophical studies' ","'Further education' ",3130
2008 ,"'Group V History and Philosophical studies' ","'Grammar' ",2535
2008 ,"'Group V History and Philosophical studies' ","'Independent' ",14385
2008 ,"'Group V History and Philosophical studies' ","'Sixth form college' ",8860
2008 ,"'Group V History and Philosophical studies' ","'State' ",14840
2008 ,"'Group V History and Philosophical studies' ","'Other' ",835
2008 ,"'Group W Creative Arts and Design' ","'Academy' ",23950
2008 ,"'Group W Creative Arts and Design' ","'Further education' ",32100
2008 ,"'Group W Creative Arts and Design' ","'Grammar' ",2770
2008 ,"'Group W Creative Arts and Design' ","'Independent' ",8390
2008 ,"'Group W Creative Arts and Design' ","'Sixth form college' ",27815
2008 ,"'Group W Creative Arts and Design' ","'State' ",27155
2008 ,"'Group W Creative Arts and Design' ","'Other' ",23610
2008 ,"'Group X Education' ","'Academy' ",10310
2008 ,"'Group X Education' ","'Further education' ",7050
2008 ,"'Group X Education' ","'Grammar' ",990
2008 ,"'Group X Education' ","'Independent' ",1430
2008 ,"'Group X Education' ","'Sixth form college' ",10005
2008 ,"'Group X Education' ","'State' ",15680
2008 ,"'Group X Education' ","'Other' ",2200
2008 ,"'Y Combined arts' ","'Academy' ",13735
2008 ,"'Y Combined arts' ","'Further education' ",5145
2008 ,"'Y Combined arts' ","'Grammar' ",2065
2008 ,"'Y Combined arts' ","'Independent' ",6295
2008 ,"'Y Combined arts' ","'Sixth form college' ",10405
2008 ,"'Y Combined arts' ","'State' ",14645
2008 ,"'Y Combined arts' ","'Other' ",1780
2008 ,"'Y Combined sciences' ","'Academy' ",6200
2008 ,"'Y Combined sciences' ","'Further education' ",3495
2008 ,"'Y Combined sciences' ","'Grammar' ",1145
2008 ,"'Y Combined sciences' ","'Independent' ",2345
2008 ,"'Y Combined sciences' ","'Sixth form college' ",4760
2008 ,"'Y Combined sciences' ","'State' ",7405
2008 ,"'Y Combined sciences' ","'Other' ",985
2008 ,"'Y Combined social sciences' ","'Academy' ",5450
2008 ,"'Y Combined social sciences' ","'Further education' ",2105
2008 ,"'Y Combined social sciences' ","'Grammar' ",975
2008 ,"'Y Combined social sciences' ","'Independent' ",2935
2008 ,"'Y Combined social sciences' ","'Sixth form college' ",4480
2008 ,"'Y Combined social sciences' ","'State' ",6010
2008 ,"'Y Combined social sciences' ","'Other' ",805
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Academy' ",16910
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Further education' ",10875
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Grammar' ",2365
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Independent' ",6225
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Sixth form college' ",15045
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'State' ",21755
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ",3820
2008 ,"'Y Social Sciences combined with Arts' ","'Academy' ",10910
2008 ,"'Y Social Sciences combined with Arts' ","'Further education' ",4150
2008 ,"'Y Social Sciences combined with Arts' ","'Grammar' ",2080
2008 ,"'Y Social Sciences combined with Arts' ","'Independent' ",7750
2008 ,"'Y Social Sciences combined with Arts' ","'Sixth form college' ",7740
2008 ,"'Y Social Sciences combined with Arts' ","'State' ",12455
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ",1940
2008 ,"'Z General, other combined and unknown' ","'Academy' ",2680
2008 ,"'Z General, other combined and unknown' ","'Further education' ",910
2008 ,"'Z General, other combined and unknown' ","'Grammar' ",355
2008 ,"'Z General, other combined and unknown' ","'Independent' ",2640
2008 ,"'Z General, other combined and unknown' ","'Sixth form college' ",1955
2008 ,"'Z General, other combined and unknown' ","'State' ",2365
2008 ,"'Z General, other combined and unknown' ","'Other' ",370
2009 ,"'Group A Medicine and Dentistry' ","'Academy' ",11635
2009 ,"'Group A Medicine and Dentistry' ","'Further education' ",1400
2009 ,"'Group A Medicine and Dentistry' ","'Grammar' ",3790
2009 ,"'Group A Medicine and Dentistry' ","'Independent' ",11115
2009 ,"'Group A Medicine and Dentistry' ","'Sixth form college' ",5605
2009 ,"'Group A Medicine and Dentistry' ","'State' ",8975
2009 ,"'Group A Medicine and Dentistry' ","'Other' ",585
2009 ,"'Group B Subjects allied to Medicine' ","'Academy' ",23940
2009 ,"'Group B Subjects allied to Medicine' ","'Further education' ",17160
2009 ,"'Group B Subjects allied to Medicine' ","'Grammar' ",5965
2009 ,"'Group B Subjects allied to Medicine' ","'Independent' ",6640
2009 ,"'Group B Subjects allied to Medicine' ","'Sixth form college' ",24045
2009 ,"'Group B Subjects allied to Medicine' ","'State' ",29810
2009 ,"'Group B Subjects allied to Medicine' ","'Other' ",5780
2009 ,"'Group C Biological Sciences' ","'Academy' ",34990
2009 ,"'Group C Biological Sciences' ","'Further education' ",17545
2009 ,"'Group C Biological Sciences' ","'Grammar' ",4665
2009 ,"'Group C Biological Sciences' ","'Independent' ",12950
2009 ,"'Group C Biological Sciences' ","'Sixth form college' ",28320
2009 ,"'Group C Biological Sciences' ","'State' ",37980
2009 ,"'Group C Biological Sciences' ","'Other' ",4305
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Academy' ",3120
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Further education' ",2510
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Grammar' ",680
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Independent' ",1940
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Sixth form college' ",2065
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'State' ",3290
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other' ",590
2009 ,"'Group F Physical Sciences' ","'Academy' ",18745
2009 ,"'Group F Physical Sciences' ","'Further education' ",4185
2009 ,"'Group F Physical Sciences' ","'Grammar' ",2795
2009 ,"'Group F Physical Sciences' ","'Independent' ",9315
2009 ,"'Group F Physical Sciences' ","'Sixth form college' ",10855
2009 ,"'Group F Physical Sciences' ","'State' ",18250
2009 ,"'Group F Physical Sciences' ","'Other' ",1045
2009 ,"'Group G Mathematical Sciences' ","'Academy' ",9280
2009 ,"'Group G Mathematical Sciences' ","'Further education' ",1635
2009 ,"'Group G Mathematical Sciences' ","'Grammar' ",1410
2009 ,"'Group G Mathematical Sciences' ","'Independent' ",2950
2009 ,"'Group G Mathematical Sciences' ","'Sixth form college' ",5670
2009 ,"'Group G Mathematical Sciences' ","'State' ",8815
2009 ,"'Group G Mathematical Sciences' ","'Other' ",285
2009 ,"'Group H Engineering' ","'Academy' ",15390
2009 ,"'Group H Engineering' ","'Further education' ",6960
2009 ,"'Group H Engineering' ","'Grammar' ",3865
2009 ,"'Group H Engineering' ","'Independent' ",8445
2009 ,"'Group H Engineering' ","'Sixth form college' ",10430
2009 ,"'Group H Engineering' ","'State' ",18895
2009 ,"'Group H Engineering' ","'Other' ",2500
2009 ,"'Group I Computer Sciences' ","'Academy' ",9335
2009 ,"'Group I Computer Sciences' ","'Further education' ",9650
2009 ,"'Group I Computer Sciences' ","'Grammar' ",1855
2009 ,"'Group I Computer Sciences' ","'Independent' ",1640
2009 ,"'Group I Computer Sciences' ","'Sixth form college' ",10600
2009 ,"'Group I Computer Sciences' ","'State' ",13370
2009 ,"'Group I Computer Sciences' ","'Other' ",2995
2009 ,"'Group J Technologies' ","'Academy' ",1365
2009 ,"'Group J Technologies' ","'Further education' ",1435
2009 ,"'Group J Technologies' ","'Grammar' ",220
2009 ,"'Group J Technologies' ","'Independent' ",480
2009 ,"'Group J Technologies' ","'Sixth form college' ",1325
2009 ,"'Group J Technologies' ","'State' ",1420
2009 ,"'Group J Technologies' ","'Other' ",695
2009 ,"'Group K Architecture, Building and Planning' ","'Academy' ",6385
2009 ,"'Group K Architecture, Building and Planning' ","'Further education' ",3740
2009 ,"'Group K Architecture, Building and Planning' ","'Grammar' ",2125
2009 ,"'Group K Architecture, Building and Planning' ","'Independent' ",3800
2009 ,"'Group K Architecture, Building and Planning' ","'Sixth form college' ",4495
2009 ,"'Group K Architecture, Building and Planning' ","'State' ",7835
2009 ,"'Group K Architecture, Building and Planning' ","'Other' ",1725
2009 ,"'Group L Social Studies' ","'Academy' ",27485
2009 ,"'Group L Social Studies' ","'Further education' ",9865
2009 ,"'Group L Social Studies' ","'Grammar' ",4585
2009 ,"'Group L Social Studies' ","'Independent' ",20040
2009 ,"'Group L Social Studies' ","'Sixth form college' ",20040
