2007 ,"'Group M Law' ","'Academy' ",2560
2007 ,"'Group M Law' ","'Further education' ",1480
2007 ,"'Group M Law' ","'Grammar' ",705
2007 ,"'Group M Law' ","'Independent' ",930
2007 ,"'Group M Law' ","'Sixth form college' ",2885
2007 ,"'Group M Law' ","'State' ",3100
2007 ,"'Group M Law' ","'Other' ",865
2007 ,"'Group N Business and Admin studies' ","'Academy' ",5845
2007 ,"'Group N Business and Admin studies' ","'Further education' ",3415
2007 ,"'Group N Business and Admin studies' ","'Grammar' ",1105
2007 ,"'Group N Business and Admin studies' ","'Independent' ",2820
2007 ,"'Group N Business and Admin studies' ","'Sixth form college' ",5265
2007 ,"'Group N Business and Admin studies' ","'State' ",7210
2007 ,"'Group N Business and Admin studies' ","'Other' ",2685
2007 ,"'Group P Mass Communication and Documentation' ","'Academy' ",1385
2007 ,"'Group P Mass Communication and Documentation' ","'Further education' ",965
2007 ,"'Group P Mass Communication and Documentation' ","'Grammar' ",170
2007 ,"'Group P Mass Communication and Documentation' ","'Independent' ",260
2007 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ",1565
2007 ,"'Group P Mass Communication and Documentation' ","'State' ",1565
2007 ,"'Group P Mass Communication and Documentation' ","'Other' ",680
2007 ,"'Group Q Linguistics, Classics and related' ","'Academy' ",2190
2007 ,"'Group Q Linguistics, Classics and related' ","'Further education' ",560
2007 ,"'Group Q Linguistics, Classics and related' ","'Grammar' ",365
2007 ,"'Group Q Linguistics, Classics and related' ","'Independent' ",1555
2007 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ",1565
2007 ,"'Group Q Linguistics, Classics and related' ","'State' ",1955
2007 ,"'Group Q Linguistics, Classics and related' ","'Other' ",415
2007 ,"'Group R European Languages, Literature and related' ","'Academy' ",835
2007 ,"'Group R European Languages, Literature and related' ","'Further education' ",150
2007 ,"'Group R European Languages, Literature and related' ","'Grammar' ",195
2007 ,"'Group R European Languages, Literature and related' ","'Independent' ",780
2007 ,"'Group R European Languages, Literature and related' ","'Sixth form college' ",490
2007 ,"'Group R European Languages, Literature and related' ","'State' ",665
2007 ,"'Group R European Languages, Literature and related' ","'Other' ",100
2007 ,"'Group T Non-European Languages, Literature and related' ","'Academy' ",345
2007 ,"'Group T Non-European Languages, Literature and related' ","'Further education' ",45
2007 ,"'Group T Non-European Languages, Literature and related' ","'Grammar' ",55
2007 ,"'Group T Non-European Languages, Literature and related' ","'Independent' ",380
2007 ,"'Group T Non-European Languages, Literature and related' ","'Sixth form college' ",170
2007 ,"'Group T Non-European Languages, Literature and related' ","'State' ",265
2007 ,"'Group T Non-European Languages, Literature and related' ","'Other' ",45
2007 ,"'Group V History and Philosophical studies' ","'Academy' ",2770
2007 ,"'Group V History and Philosophical studies' ","'Further education' ",555
2007 ,"'Group V History and Philosophical studies' ","'Grammar' ",390
2007 ,"'Group V History and Philosophical studies' ","'Independent' ",2380
2007 ,"'Group V History and Philosophical studies' ","'Sixth form college' ",1620
2007 ,"'Group V History and Philosophical studies' ","'State' ",2410
2007 ,"'Group V History and Philosophical studies' ","'Other' ",385
2007 ,"'Group W Creative Arts and Design' ","'Academy' ",3645
2007 ,"'Group W Creative Arts and Design' ","'Further education' ",7020
2007 ,"'Group W Creative Arts and Design' ","'Grammar' ",380
2007 ,"'Group W Creative Arts and Design' ","'Independent' ",1305
2007 ,"'Group W Creative Arts and Design' ","'Sixth form college' ",4960
2007 ,"'Group W Creative Arts and Design' ","'State' ",4210
2007 ,"'Group W Creative Arts and Design' ","'Other' ",7485
2007 ,"'Group X Education' ","'Academy' ",1720
2007 ,"'Group X Education' ","'Further education' ",1210
2007 ,"'Group X Education' ","'Grammar' ",165
2007 ,"'Group X Education' ","'Independent' ",215
2007 ,"'Group X Education' ","'Sixth form college' ",1610
2007 ,"'Group X Education' ","'State' ",2370
2007 ,"'Group X Education' ","'Other' ",750
2007 ,"'Y Combined arts' ","'Academy' ",2545
2007 ,"'Y Combined arts' ","'Further education' ",1055
2007 ,"'Y Combined arts' ","'Grammar' ",420
2007 ,"'Y Combined arts' ","'Independent' ",1130
2007 ,"'Y Combined arts' ","'Sixth form college' ",2030
2007 ,"'Y Combined arts' ","'State' ",2820
2007 ,"'Y Combined arts' ","'Other' ",815
2007 ,"'Y Combined sciences' ","'Academy' ",1270
2007 ,"'Y Combined sciences' ","'Further education' ",660
2007 ,"'Y Combined sciences' ","'Grammar' ",235
2007 ,"'Y Combined sciences' ","'Independent' ",510
2007 ,"'Y Combined sciences' ","'Sixth form college' ",950
2007 ,"'Y Combined sciences' ","'State' ",1475
2007 ,"'Y Combined sciences' ","'Other' ",400
2007 ,"'Y Combined social sciences' ","'Academy' ",940
2007 ,"'Y Combined social sciences' ","'Further education' ",425
2007 ,"'Y Combined social sciences' ","'Grammar' ",180
2007 ,"'Y Combined social sciences' ","'Independent' ",530
2007 ,"'Y Combined social sciences' ","'Sixth form college' ",795
2007 ,"'Y Combined social sciences' ","'State' ",1085
2007 ,"'Y Combined social sciences' ","'Other' ",310
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Academy' ",3200
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Further education' ",2105
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Grammar' ",495
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Independent' ",1230
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Sixth form college' ",2865
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'State' ",4005
2007 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ",1545
2007 ,"'Y Social Sciences combined with Arts' ","'Academy' ",1995
2007 ,"'Y Social Sciences combined with Arts' ","'Further education' ",860
2007 ,"'Y Social Sciences combined with Arts' ","'Grammar' ",425
2007 ,"'Y Social Sciences combined with Arts' ","'Independent' ",1385
2007 ,"'Y Social Sciences combined with Arts' ","'Sixth form college' ",1400
2007 ,"'Y Social Sciences combined with Arts' ","'State' ",2295
2007 ,"'Y Social Sciences combined with Arts' ","'Other' ",810
2007 ,"'Z General, other combined and unknown' ","'Academy' ",630
2007 ,"'Z General, other combined and unknown' ","'Further education' ",315
2007 ,"'Z General, other combined and unknown' ","'Grammar' ",70
2007 ,"'Z General, other combined and unknown' ","'Independent' ",580
2007 ,"'Z General, other combined and unknown' ","'Sixth form college' ",485
2007 ,"'Z General, other combined and unknown' ","'State' ",955
2007 ,"'Z General, other combined and unknown' ","'Other' ",320
2008 ,"'Group A Medicine and Dentistry' ","'Academy' ",1560
2008 ,"'Group A Medicine and Dentistry' ","'Further education' ",145
2008 ,"'Group A Medicine and Dentistry' ","'Grammar' ",605
2008 ,"'Group A Medicine and Dentistry' ","'Independent' ",1870
2008 ,"'Group A Medicine and Dentistry' ","'Sixth form college' ",710
2008 ,"'Group A Medicine and Dentistry' ","'State' ",1255
2008 ,"'Group A Medicine and Dentistry' ","'Other' ",75
2008 ,"'Group B Subjects allied to Medicine' ","'Academy' ",4025
2008 ,"'Group B Subjects allied to Medicine' ","'Further education' ",2720
2008 ,"'Group B Subjects allied to Medicine' ","'Grammar' ",990
2008 ,"'Group B Subjects allied to Medicine' ","'Independent' ",1170
2008 ,"'Group B Subjects allied to Medicine' ","'Sixth form college' ",3870
2008 ,"'Group B Subjects allied to Medicine' ","'State' ",5025
2008 ,"'Group B Subjects allied to Medicine' ","'Other' ",1305
2008 ,"'Group C Biological Sciences' ","'Academy' ",6080
2008 ,"'Group C Biological Sciences' ","'Further education' ",3165
2008 ,"'Group C Biological Sciences' ","'Grammar' ",785
2008 ,"'Group C Biological Sciences' ","'Independent' ",2200
2008 ,"'Group C Biological Sciences' ","'Sixth form college' ",4915
2008 ,"'Group C Biological Sciences' ","'State' ",6555
2008 ,"'Group C Biological Sciences' ","'Other' ",1220
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Academy' ",540
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Further education' ",565
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Grammar' ",155
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Independent' ",375
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Sixth form college' ",380
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'State' ",625
2008 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other' ",285
2008 ,"'Group F Physical Sciences' ","'Academy' ",3555
2008 ,"'Group F Physical Sciences' ","'Further education' ",885
2008 ,"'Group F Physical Sciences' ","'Grammar' ",520
2008 ,"'Group F Physical Sciences' ","'Independent' ",1610
2008 ,"'Group F Physical Sciences' ","'Sixth form college' ",2135
2008 ,"'Group F Physical Sciences' ","'State' ",3555
2008 ,"'Group F Physical Sciences' ","'Other' ",350
2008 ,"'Group G Mathematical Sciences' ","'Academy' ",1425
2008 ,"'Group G Mathematical Sciences' ","'Further education' ",260
2008 ,"'Group G Mathematical Sciences' ","'Grammar' ",245
2008 ,"'Group G Mathematical Sciences' ","'Independent' ",525
2008 ,"'Group G Mathematical Sciences' ","'Sixth form college' ",885
2008 ,"'Group G Mathematical Sciences' ","'State' ",1360
2008 ,"'Group G Mathematical Sciences' ","'Other' ",85
2008 ,"'Group H Engineering' ","'Academy' ",2525
2008 ,"'Group H Engineering' ","'Further education' ",1265
2008 ,"'Group H Engineering' ","'Grammar' ",650
2008 ,"'Group H Engineering' ","'Independent' ",1555
2008 ,"'Group H Engineering' ","'Sixth form college' ",1830
2008 ,"'Group H Engineering' ","'State' ",3340
2008 ,"'Group H Engineering' ","'Other' ",845
2008 ,"'Group I Computer Sciences' ","'Academy' ",1850
2008 ,"'Group I Computer Sciences' ","'Further education' ",2025
2008 ,"'Group I Computer Sciences' ","'Grammar' ",355
2008 ,"'Group I Computer Sciences' ","'Independent' ",355
2008 ,"'Group I Computer Sciences' ","'Sixth form college' ",1975
2008 ,"'Group I Computer Sciences' ","'State' ",2710
2008 ,"'Group I Computer Sciences' ","'Other' ",1105
2008 ,"'Group J Technologies' ","'Academy' ",230
2008 ,"'Group J Technologies' ","'Further education' ",300
2008 ,"'Group J Technologies' ","'Grammar' ",40
2008 ,"'Group J Technologies' ","'Independent' ",80
2008 ,"'Group J Technologies' ","'Sixth form college' ",250
2008 ,"'Group J Technologies' ","'State' ",275
2008 ,"'Group J Technologies' ","'Other' ",230
2008 ,"'Group K Architecture, Building and Planning' ","'Academy' ",1265
2008 ,"'Group K Architecture, Building and Planning' ","'Further education' ",650
2008 ,"'Group K Architecture, Building and Planning' ","'Grammar' ",520
2008 ,"'Group K Architecture, Building and Planning' ","'Independent' ",795
2008 ,"'Group K Architecture, Building and Planning' ","'Sixth form college' ",890
2008 ,"'Group K Architecture, Building and Planning' ","'State' ",1640
2008 ,"'Group K Architecture, Building and Planning' ","'Other' ",490
2008 ,"'Group L Social Studies' ","'Academy' ",4275
2008 ,"'Group L Social Studies' ","'Further education' ",1560
2008 ,"'Group L Social Studies' ","'Grammar' ",665
2008 ,"'Group L Social Studies' ","'Independent' ",3040
2008 ,"'Group L Social Studies' ","'Sixth form college' ",3210
2008 ,"'Group L Social Studies' ","'State' ",4160
2008 ,"'Group L Social Studies' ","'Other' ",935
2008 ,"'Group M Law' ","'Academy' ",2855
2008 ,"'Group M Law' ","'Further education' ",1485
2008 ,"'Group M Law' ","'Grammar' ",770
2008 ,"'Group M Law' ","'Independent' ",985
2008 ,"'Group M Law' ","'Sixth form college' ",3160
2008 ,"'Group M Law' ","'State' ",3425
2008 ,"'Group M Law' ","'Other' ",690
2008 ,"'Group N Business and Admin studies' ","'Academy' ",6295
2008 ,"'Group N Business and Admin studies' ","'Further education' ",3620
2008 ,"'Group N Business and Admin studies' ","'Grammar' ",1200
2008 ,"'Group N Business and Admin studies' ","'Independent' ",3010
2008 ,"'Group N Business and Admin studies' ","'Sixth form college' ",5935
2008 ,"'Group N Business and Admin studies' ","'State' ",7730
2008 ,"'Group N Business and Admin studies' ","'Other' ",2515
2008 ,"'Group P Mass Communication and Documentation' ","'Academy' ",1520
2008 ,"'Group P Mass Communication and Documentation' ","'Further education' ",990
2008 ,"'Group P Mass Communication and Documentation' ","'Grammar' ",200
2008 ,"'Group P Mass Communication and Documentation' ","'Independent' ",295
2008 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ",1630
2008 ,"'Group P Mass Communication and Documentation' ","'State' ",1855
2008 ,"'Group P Mass Communication and Documentation' ","'Other' ",495
2008 ,"'Group Q Linguistics, Classics and related' ","'Academy' ",2410
2008 ,"'Group Q Linguistics, Classics and related' ","'Further education' ",575
2008 ,"'Group Q Linguistics, Classics and related' ","'Grammar' ",380
2008 ,"'Group Q Linguistics, Classics and related' ","'Independent' ",1660
2008 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ",1685
2008 ,"'Group Q Linguistics, Classics and related' ","'State' ",2290
2008 ,"'Group Q Linguistics, Classics and related' ","'Other' ",245
2008 ,"'Group R European Languages, Literature and related' ","'Academy' ",950
2008 ,"'Group R European Languages, Literature and related' ","'Further education' ",150
2008 ,"'Group R European Languages, Literature and related' ","'Grammar' ",185
2008 ,"'Group R European Languages, Literature and related' ","'Independent' ",985
2008 ,"'Group R European Languages, Literature and related' ","'Sixth form college' ",500
2008 ,"'Group R European Languages, Literature and related' ","'State' ",785
2008 ,"'Group R European Languages, Literature and related' ","'Other' ",65
2008 ,"'Group T Non-European Languages, Literature and related' ","'Academy' ",335
2008 ,"'Group T Non-European Languages, Literature and related' ","'Further education' ",55
2008 ,"'Group T Non-European Languages, Literature and related' ","'Grammar' ",35
2008 ,"'Group T Non-European Languages, Literature and related' ","'Independent' ",305
2008 ,"'Group T Non-European Languages, Literature and related' ","'Sixth form college' ",170
2008 ,"'Group T Non-European Languages, Literature and related' ","'State' ",220
2008 ,"'Group T Non-European Languages, Literature and related' ","'Other' ",15
2008 ,"'Group V History and Philosophical studies' ","'Academy' ",2985
2008 ,"'Group V History and Philosophical studies' ","'Further education' ",605
2008 ,"'Group V History and Philosophical studies' ","'Grammar' ",430
2008 ,"'Group V History and Philosophical studies' ","'Independent' ",2515
2008 ,"'Group V History and Philosophical studies' ","'Sixth form college' ",1690
2008 ,"'Group V History and Philosophical studies' ","'State' ",2780
2008 ,"'Group V History and Philosophical studies' ","'Other' ",255
2008 ,"'Group W Creative Arts and Design' ","'Academy' ",4100
2008 ,"'Group W Creative Arts and Design' ","'Further education' ",7095
2008 ,"'Group W Creative Arts and Design' ","'Grammar' ",450
2008 ,"'Group W Creative Arts and Design' ","'Independent' ",1420
2008 ,"'Group W Creative Arts and Design' ","'Sixth form college' ",5570
2008 ,"'Group W Creative Arts and Design' ","'State' ",4625
2008 ,"'Group W Creative Arts and Design' ","'Other' ",6895
2008 ,"'Group X Education' ","'Academy' ",1910
2008 ,"'Group X Education' ","'Further education' ",1445
2008 ,"'Group X Education' ","'Grammar' ",150
2008 ,"'Group X Education' ","'Independent' ",260
2008 ,"'Group X Education' ","'Sixth form college' ",1925
2008 ,"'Group X Education' ","'State' ",2670
2008 ,"'Group X Education' ","'Other' ",660
2008 ,"'Y Combined arts' ","'Academy' ",2785
2008 ,"'Y Combined arts' ","'Further education' ",1065
2008 ,"'Y Combined arts' ","'Grammar' ",375
2008 ,"'Y Combined arts' ","'Independent' ",1155
2008 ,"'Y Combined arts' ","'Sixth form college' ",2090
2008 ,"'Y Combined arts' ","'State' ",2870
2008 ,"'Y Combined arts' ","'Other' ",520
2008 ,"'Y Combined sciences' ","'Academy' ",1345
2008 ,"'Y Combined sciences' ","'Further education' ",695
2008 ,"'Y Combined sciences' ","'Grammar' ",245
2008 ,"'Y Combined sciences' ","'Independent' ",550
2008 ,"'Y Combined sciences' ","'Sixth form college' ",1050
2008 ,"'Y Combined sciences' ","'State' ",1555
2008 ,"'Y Combined sciences' ","'Other' ",295
2008 ,"'Y Combined social sciences' ","'Academy' ",990
2008 ,"'Y Combined social sciences' ","'Further education' ",430
2008 ,"'Y Combined social sciences' ","'Grammar' ",185
2008 ,"'Y Combined social sciences' ","'Independent' ",550
2008 ,"'Y Combined social sciences' ","'Sixth form college' ",915
2008 ,"'Y Combined social sciences' ","'State' ",1140
2008 ,"'Y Combined social sciences' ","'Other' ",235
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Academy' ",3390
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Further education' ",2225
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Grammar' ",445
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Independent' ",1270
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Sixth form college' ",3085
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'State' ",4180
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ",1250
2008 ,"'Y Social Sciences combined with Arts' ","'Academy' ",2070
2008 ,"'Y Social Sciences combined with Arts' ","'Further education' ",865
2008 ,"'Y Social Sciences combined with Arts' ","'Grammar' ",410
2008 ,"'Y Social Sciences combined with Arts' ","'Independent' ",1395
2008 ,"'Y Social Sciences combined with Arts' ","'Sixth form college' ",1555
2008 ,"'Y Social Sciences combined with Arts' ","'State' ",2425
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ",595
2008 ,"'Z General, other combined and unknown' ","'Academy' ",720
2008 ,"'Z General, other combined and unknown' ","'Further education' ",240
2008 ,"'Z General, other combined and unknown' ","'Grammar' ",85
2008 ,"'Z General, other combined and unknown' ","'Independent' ",565
2008 ,"'Z General, other combined and unknown' ","'Sixth form college' ",560
2008 ,"'Z General, other combined and unknown' ","'State' ",680
2008 ,"'Z General, other combined and unknown' ","'Other' ",260
2009 ,"'Group A Medicine and Dentistry' ","'Academy' ",1595
2009 ,"'Group A Medicine and Dentistry' ","'Further education' ",135
2009 ,"'Group A Medicine and Dentistry' ","'Grammar' ",640
2009 ,"'Group A Medicine and Dentistry' ","'Independent' ",1850
2009 ,"'Group A Medicine and Dentistry' ","'Sixth form college' ",680
2009 ,"'Group A Medicine and Dentistry' ","'State' ",1170
2009 ,"'Group A Medicine and Dentistry' ","'Other' ",60
2009 ,"'Group B Subjects allied to Medicine' ","'Academy' ",4240
2009 ,"'Group B Subjects allied to Medicine' ","'Further education' ",2895
2009 ,"'Group B Subjects allied to Medicine' ","'Grammar' ",1045
2009 ,"'Group B Subjects allied to Medicine' ","'Independent' ",1265
2009 ,"'Group B Subjects allied to Medicine' ","'Sixth form college' ",4220
2009 ,"'Group B Subjects allied to Medicine' ","'State' ",5190
2009 ,"'Group B Subjects allied to Medicine' ","'Other' ",1185
2009 ,"'Group C Biological Sciences' ","'Academy' ",6500
2009 ,"'Group C Biological Sciences' ","'Further education' ",3460
2009 ,"'Group C Biological Sciences' ","'Grammar' ",805
2009 ,"'Group C Biological Sciences' ","'Independent' ",2300
2009 ,"'Group C Biological Sciences' ","'Sixth form college' ",5460
2009 ,"'Group C Biological Sciences' ","'State' ",7080
2009 ,"'Group C Biological Sciences' ","'Other' ",1170
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Academy' ",610
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Further education' ",675
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Grammar' ",130
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Independent' ",350
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Sixth form college' ",445
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'State' ",715
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Other' ",300
2009 ,"'Group F Physical Sciences' ","'Academy' ",3720
2009 ,"'Group F Physical Sciences' ","'Further education' ",910
2009 ,"'Group F Physical Sciences' ","'Grammar' ",565
2009 ,"'Group F Physical Sciences' ","'Independent' ",1800
2009 ,"'Group F Physical Sciences' ","'Sixth form college' ",2205
2009 ,"'Group F Physical Sciences' ","'State' ",3755
2009 ,"'Group F Physical Sciences' ","'Other' ",315
2009 ,"'Group G Mathematical Sciences' ","'Academy' ",1735
2009 ,"'Group G Mathematical Sciences' ","'Further education' ",315
2009 ,"'Group G Mathematical Sciences' ","'Grammar' ",280
2009 ,"'Group G Mathematical Sciences' ","'Independent' ",560
2009 ,"'Group G Mathematical Sciences' ","'Sixth form college' ",1050
2009 ,"'Group G Mathematical Sciences' ","'State' ",1645
2009 ,"'Group G Mathematical Sciences' ","'Other' ",90
2009 ,"'Group H Engineering' ","'Academy' ",2905
2009 ,"'Group H Engineering' ","'Further education' ",1420
2009 ,"'Group H Engineering' ","'Grammar' ",740
2009 ,"'Group H Engineering' ","'Independent' ",1600
2009 ,"'Group H Engineering' ","'Sixth form college' ",2070
2009 ,"'Group H Engineering' ","'State' ",3750
2009 ,"'Group H Engineering' ","'Other' ",865
2009 ,"'Group I Computer Sciences' ","'Academy' ",2025
2009 ,"'Group I Computer Sciences' ","'Further education' ",2195
2009 ,"'Group I Computer Sciences' ","'Grammar' ",385
2009 ,"'Group I Computer Sciences' ","'Independent' ",385
2009 ,"'Group I Computer Sciences' ","'Sixth form college' ",2365
2009 ,"'Group I Computer Sciences' ","'State' ",2885
2009 ,"'Group I Computer Sciences' ","'Other' ",1170
2009 ,"'Group J Technologies' ","'Academy' ",300
2009 ,"'Group J Technologies' ","'Further education' ",345
2009 ,"'Group J Technologies' ","'Grammar' ",50
2009 ,"'Group J Technologies' ","'Independent' ",125
2009 ,"'Group J Technologies' ","'Sixth form college' ",305
2009 ,"'Group J Technologies' ","'State' ",315
2009 ,"'Group J Technologies' ","'Other' ",240
2009 ,"'Group K Architecture, Building and Planning' ","'Academy' ",1180
2009 ,"'Group K Architecture, Building and Planning' ","'Further education' ",740
2009 ,"'Group K Architecture, Building and Planning' ","'Grammar' ",420
2009 ,"'Group K Architecture, Building and Planning' ","'Independent' ",730
2009 ,"'Group K Architecture, Building and Planning' ","'Sixth form college' ",915
2009 ,"'Group K Architecture, Building and Planning' ","'State' ",1460
2009 ,"'Group K Architecture, Building and Planning' ","'Other' ",435
2009 ,"'Group L Social Studies' ","'Academy' ",4840
2009 ,"'Group L Social Studies' ","'Further education' ",1805
2009 ,"'Group L Social Studies' ","'Grammar' ",735
2009 ,"'Group L Social Studies' ","'Independent' ",3305
2009 ,"'Group L Social Studies' ","'Sixth form college' ",3630
2009 ,"'Group L Social Studies' ","'State' ",4735
2009 ,"'Group L Social Studies' ","'Other' ",1020
2009 ,"'Group M Law' ","'Academy' ",2960
2009 ,"'Group M Law' ","'Further education' ",1630
2009 ,"'Group M Law' ","'Grammar' ",775
2009 ,"'Group M Law' ","'Independent' ",1080
2009 ,"'Group M Law' ","'Sixth form college' ",3475
2009 ,"'Group M Law' ","'State' ",3510
