"Statistic:   Number of Applications"
"Variables:   Provider Name , Subject Group (Summary Level) , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_016_03.pdf"
 
Cycle Year,Provider Name , Subject Group (Summary Level),Number of Applications,
2007 ,"'A20 The University of Aberdeen' ","'Group A Medicine and Dentistry' ",1440
2007 ,"'A20 The University of Aberdeen' ","'Group B Subjects allied to Medicine' ",570
2007 ,"'A20 The University of Aberdeen' ","'Group C Biological Sciences' ",1665
2007 ,"'A20 The University of Aberdeen' ","'Group D Veterinary Sciences, Agriculture and related' ",115
2007 ,"'A20 The University of Aberdeen' ","'Group F Physical Sciences' ",940
2007 ,"'A20 The University of Aberdeen' ","'Group G Mathematical Sciences' ",160
2007 ,"'A20 The University of Aberdeen' ","'Group H Engineering' ",1375
2007 ,"'A20 The University of Aberdeen' ","'Group I Computer Sciences' ",275
2007 ,"'A20 The University of Aberdeen' ","'Group J Technologies' ",10
2007 ,"'A20 The University of Aberdeen' ","'Group K Architecture, Building and Planning' ",210
2007 ,"'A20 The University of Aberdeen' ","'Group L Social Studies' ",1020
2007 ,"'A20 The University of Aberdeen' ","'Group M Law' ",1000
2007 ,"'A20 The University of Aberdeen' ","'Group N Business and Admin studies' ",770
2007 ,"'A20 The University of Aberdeen' ","'Group Q Linguistics, Classics and related' ",315
2007 ,"'A20 The University of Aberdeen' ","'Group R European Languages, Literature and related' ",275
2007 ,"'A20 The University of Aberdeen' ","'Group T Non-European Languages, Literature and related' ",20
2007 ,"'A20 The University of Aberdeen' ","'Group V History and Philosophical studies' ",655
2007 ,"'A20 The University of Aberdeen' ","'Group W Creative Arts and Design' ",180
2007 ,"'A20 The University of Aberdeen' ","'Group X Education' ",1070
2007 ,"'A20 The University of Aberdeen' ","'Y Combined arts' ",715
2007 ,"'A20 The University of Aberdeen' ","'Y Combined sciences' ",180
2007 ,"'A20 The University of Aberdeen' ","'Y Combined social sciences' ",545
2007 ,"'A20 The University of Aberdeen' ","'Y Sciences combined with Social Sciences or Arts' ",710
2007 ,"'A20 The University of Aberdeen' ","'Y Social Sciences combined with Arts' ",815
2007 ,"'A20 The University of Aberdeen' ","'Z General, other combined and unknown' ",10
2007 ,"'A30 Abertay University' ","'Group B Subjects allied to Medicine' ",550
2007 ,"'A30 Abertay University' ","'Group C Biological Sciences' ",645
2007 ,"'A30 Abertay University' ","'Group D Veterinary Sciences, Agriculture and related' ",25
2007 ,"'A30 Abertay University' ","'Group F Physical Sciences' ",260
2007 ,"'A30 Abertay University' ","'Group H Engineering' ",140
2007 ,"'A30 Abertay University' ","'Group I Computer Sciences' ",695
2007 ,"'A30 Abertay University' ","'Group J Technologies' ",10
2007 ,"'A30 Abertay University' ","'Group L Social Studies' ",365
2007 ,"'A30 Abertay University' ","'Group M Law' ",410
2007 ,"'A30 Abertay University' ","'Group N Business and Admin studies' ",725
2007 ,"'A30 Abertay University' ","'Group P Mass Communication and Documentation' ",5
2007 ,"'A30 Abertay University' ","'Group W Creative Arts and Design' ",40
2007 ,"'A30 Abertay University' ","'Y Combined sciences' ",170
2007 ,"'A30 Abertay University' ","'Y Combined social sciences' ",15
2007 ,"'A30 Abertay University' ","'Y Sciences combined with Social Sciences or Arts' ",485
2007 ,"'A40 Aberystwyth University' ","'Group C Biological Sciences' ",1040
2007 ,"'A40 Aberystwyth University' ","'Group D Veterinary Sciences, Agriculture and related' ",455
2007 ,"'A40 Aberystwyth University' ","'Group F Physical Sciences' ",820
2007 ,"'A40 Aberystwyth University' ","'Group G Mathematical Sciences' ",150
2007 ,"'A40 Aberystwyth University' ","'Group H Engineering' ",55
2007 ,"'A40 Aberystwyth University' ","'Group I Computer Sciences' ",425
2007 ,"'A40 Aberystwyth University' ","'Group L Social Studies' ",660
2007 ,"'A40 Aberystwyth University' ","'Group M Law' ",870
2007 ,"'A40 Aberystwyth University' ","'Group N Business and Admin studies' ",675
2007 ,"'A40 Aberystwyth University' ","'Group P Mass Communication and Documentation' ",165
2007 ,"'A40 Aberystwyth University' ","'Group Q Linguistics, Classics and related' ",360
2007 ,"'A40 Aberystwyth University' ","'Group R European Languages, Literature and related' ",125
2007 ,"'A40 Aberystwyth University' ","'Group T Non-European Languages, Literature and related' ",40
2007 ,"'A40 Aberystwyth University' ","'Group V History and Philosophical studies' ",505
2007 ,"'A40 Aberystwyth University' ","'Group W Creative Arts and Design' ",760
2007 ,"'A40 Aberystwyth University' ","'Group X Education' ",5
2007 ,"'A40 Aberystwyth University' ","'Y Combined arts' ",970
2007 ,"'A40 Aberystwyth University' ","'Y Combined sciences' ",155
2007 ,"'A40 Aberystwyth University' ","'Y Combined social sciences' ",210
2007 ,"'A40 Aberystwyth University' ","'Y Sciences combined with Social Sciences or Arts' ",315
2007 ,"'A40 Aberystwyth University' ","'Y Social Sciences combined with Arts' ",440
2007 ,"'A40 Aberystwyth University' ","'Z General, other combined and unknown' ",40
2007 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'Group W Creative Arts and Design' ",1045
2007 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Group D Veterinary Sciences, Agriculture and related' ",270
2007 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Y Combined sciences' ",30
2007 ,"'A50 American InterContinental University - London' ","'Group N Business and Admin studies' ",95
2007 ,"'A50 American InterContinental University - London' ","'Group P Mass Communication and Documentation' ",55
2007 ,"'A50 American InterContinental University - London' ","'Group W Creative Arts and Design' ",125
2007 ,"'A50 American InterContinental University - London' ","'Y Sciences combined with Social Sciences or Arts' ",15
2007 ,"'A50 American InterContinental University - London' ","'Y Social Sciences combined with Arts' ",115
2007 ,"'A60 Anglia Ruskin University' ","'Group B Subjects allied to Medicine' ",1320
2007 ,"'A60 Anglia Ruskin University' ","'Group C Biological Sciences' ",1035
2007 ,"'A60 Anglia Ruskin University' ","'Group D Veterinary Sciences, Agriculture and related' ",145
2007 ,"'A60 Anglia Ruskin University' ","'Group F Physical Sciences' ",130
2007 ,"'A60 Anglia Ruskin University' ","'Group H Engineering' ",260
2007 ,"'A60 Anglia Ruskin University' ","'Group I Computer Sciences' ",360
