"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Subject Group (Summary Level) , Cycle Year"
"Coverage:   Accepted through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_016_02.pdf"
 
Cycle Year,Provider Name , Subject Group (Summary Level),Number of Acceptances,
2007 ,"'A20 The University of Aberdeen' ","'Group A Medicine and Dentistry' ",150
2007 ,"'A20 The University of Aberdeen' ","'Group B Subjects allied to Medicine' ",80
2007 ,"'A20 The University of Aberdeen' ","'Group C Biological Sciences' ",275
2007 ,"'A20 The University of Aberdeen' ","'Group D Veterinary Sciences, Agriculture and related' ",20
2007 ,"'A20 The University of Aberdeen' ","'Group F Physical Sciences' ",165
2007 ,"'A20 The University of Aberdeen' ","'Group G Mathematical Sciences' ",25
2007 ,"'A20 The University of Aberdeen' ","'Group H Engineering' ",190
2007 ,"'A20 The University of Aberdeen' ","'Group I Computer Sciences' ",30
2007 ,"'A20 The University of Aberdeen' ","'Group K Architecture, Building and Planning' ",40
2007 ,"'A20 The University of Aberdeen' ","'Group L Social Studies' ",200
2007 ,"'A20 The University of Aberdeen' ","'Group M Law' ",205
2007 ,"'A20 The University of Aberdeen' ","'Group N Business and Admin studies' ",100
2007 ,"'A20 The University of Aberdeen' ","'Group Q Linguistics, Classics and related' ",60
2007 ,"'A20 The University of Aberdeen' ","'Group R European Languages, Literature and related' ",45
2007 ,"'A20 The University of Aberdeen' ","'Group V History and Philosophical studies' ",110
2007 ,"'A20 The University of Aberdeen' ","'Group W Creative Arts and Design' ",50
2007 ,"'A20 The University of Aberdeen' ","'Group X Education' ",85
2007 ,"'A20 The University of Aberdeen' ","'Y Combined arts' ",125
2007 ,"'A20 The University of Aberdeen' ","'Y Combined sciences' ",20
2007 ,"'A20 The University of Aberdeen' ","'Y Combined social sciences' ",90
2007 ,"'A20 The University of Aberdeen' ","'Y Sciences combined with Social Sciences or Arts' ",105
2007 ,"'A20 The University of Aberdeen' ","'Y Social Sciences combined with Arts' ",140
2007 ,"'A30 Abertay University' ","'Group B Subjects allied to Medicine' ",95
2007 ,"'A30 Abertay University' ","'Group C Biological Sciences' ",125
2007 ,"'A30 Abertay University' ","'Group D Veterinary Sciences, Agriculture and related' ",5
2007 ,"'A30 Abertay University' ","'Group F Physical Sciences' ",55
2007 ,"'A30 Abertay University' ","'Group H Engineering' ",20
2007 ,"'A30 Abertay University' ","'Group I Computer Sciences' ",190
2007 ,"'A30 Abertay University' ","'Group L Social Studies' ",45
2007 ,"'A30 Abertay University' ","'Group M Law' ",60
2007 ,"'A30 Abertay University' ","'Group N Business and Admin studies' ",80
2007 ,"'A30 Abertay University' ","'Group W Creative Arts and Design' ",5
2007 ,"'A30 Abertay University' ","'Y Combined sciences' ",50
2007 ,"'A30 Abertay University' ","'Y Sciences combined with Social Sciences or Arts' ",90
2007 ,"'A40 Aberystwyth University' ","'Group C Biological Sciences' ",195
2007 ,"'A40 Aberystwyth University' ","'Group D Veterinary Sciences, Agriculture and related' ",105
2007 ,"'A40 Aberystwyth University' ","'Group F Physical Sciences' ",205
2007 ,"'A40 Aberystwyth University' ","'Group G Mathematical Sciences' ",20
2007 ,"'A40 Aberystwyth University' ","'Group H Engineering' ",15
2007 ,"'A40 Aberystwyth University' ","'Group I Computer Sciences' ",90
2007 ,"'A40 Aberystwyth University' ","'Group L Social Studies' ",180
2007 ,"'A40 Aberystwyth University' ","'Group M Law' ",205
2007 ,"'A40 Aberystwyth University' ","'Group N Business and Admin studies' ",125
2007 ,"'A40 Aberystwyth University' ","'Group P Mass Communication and Documentation' ",25
2007 ,"'A40 Aberystwyth University' ","'Group Q Linguistics, Classics and related' ",55
2007 ,"'A40 Aberystwyth University' ","'Group R European Languages, Literature and related' ",30
2007 ,"'A40 Aberystwyth University' ","'Group T Non-European Languages, Literature and related' ",5
2007 ,"'A40 Aberystwyth University' ","'Group V History and Philosophical studies' ",80
2007 ,"'A40 Aberystwyth University' ","'Group W Creative Arts and Design' ",215
2007 ,"'A40 Aberystwyth University' ","'Y Combined arts' ",230
2007 ,"'A40 Aberystwyth University' ","'Y Combined sciences' ",30
2007 ,"'A40 Aberystwyth University' ","'Y Combined social sciences' ",45
2007 ,"'A40 Aberystwyth University' ","'Y Sciences combined with Social Sciences or Arts' ",50
2007 ,"'A40 Aberystwyth University' ","'Y Social Sciences combined with Arts' ",95
2007 ,"'A40 Aberystwyth University' ","'Z General, other combined and unknown' ",5
2007 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'Group W Creative Arts and Design' ",30
2007 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Group D Veterinary Sciences, Agriculture and related' ",80
2007 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Y Combined sciences' ",5
2007 ,"'A50 American InterContinental University - London' ","'Group P Mass Communication and Documentation' ",5
2007 ,"'A50 American InterContinental University - London' ","'Group W Creative Arts and Design' ",10
2007 ,"'A50 American InterContinental University - London' ","'Y Social Sciences combined with Arts' ",5
2007 ,"'A60 Anglia Ruskin University' ","'Group B Subjects allied to Medicine' ",155
2007 ,"'A60 Anglia Ruskin University' ","'Group C Biological Sciences' ",200
2007 ,"'A60 Anglia Ruskin University' ","'Group D Veterinary Sciences, Agriculture and related' ",15
2007 ,"'A60 Anglia Ruskin University' ","'Group F Physical Sciences' ",30
2007 ,"'A60 Anglia Ruskin University' ","'Group H Engineering' ",85
2007 ,"'A60 Anglia Ruskin University' ","'Group I Computer Sciences' ",80
2007 ,"'A60 Anglia Ruskin University' ","'Group J Technologies' ",30
2007 ,"'A60 Anglia Ruskin University' ","'Group K Architecture, Building and Planning' ",60
2007 ,"'A60 Anglia Ruskin University' ","'Group L Social Studies' ",255
2007 ,"'A60 Anglia Ruskin University' ","'Group M Law' ",140
2007 ,"'A60 Anglia Ruskin University' ","'Group N Business and Admin studies' ",235
2007 ,"'A60 Anglia Ruskin University' ","'Group P Mass Communication and Documentation' ",85
2007 ,"'A60 Anglia Ruskin University' ","'Group Q Linguistics, Classics and related' ",60
2007 ,"'A60 Anglia Ruskin University' ","'Group V History and Philosophical studies' ",40
2007 ,"'A60 Anglia Ruskin University' ","'Group W Creative Arts and Design' ",335
2007 ,"'A60 Anglia Ruskin University' ","'Group X Education' ",135
2007 ,"'A60 Anglia Ruskin University' ","'Y Combined arts' ",85
2007 ,"'A60 Anglia Ruskin University' ","'Y Combined sciences' ",20
2007 ,"'A60 Anglia Ruskin University' ","'Y Combined social sciences' ",15
2007 ,"'A60 Anglia Ruskin University' ","'Y Sciences combined with Social Sciences or Arts' ",120
2007 ,"'A60 Anglia Ruskin University' ","'Y Social Sciences combined with Arts' ",15
2007 ,"'A70 Askham Bryan College' ","'Group D Veterinary Sciences, Agriculture and related' ",25
2007 ,"'A70 Askham Bryan College' ","'Group N Business and Admin studies' ",5
2007 ,"'A80 Aston University, Birmingham' ","'Group B Subjects allied to Medicine' ",355
2007 ,"'A80 Aston University, Birmingham' ","'Group C Biological Sciences' ",140
2007 ,"'A80 Aston University, Birmingham' ","'Group F Physical Sciences' ",5
2007 ,"'A80 Aston University, Birmingham' ","'Group G Mathematical Sciences' ",30
2007 ,"'A80 Aston University, Birmingham' ","'Group H Engineering' ",205
2007 ,"'A80 Aston University, Birmingham' ","'Group I Computer Sciences' ",120
2007 ,"'A80 Aston University, Birmingham' ","'Group K Architecture, Building and Planning' ",25
2007 ,"'A80 Aston University, Birmingham' ","'Group L Social Studies' ",60
2007 ,"'A80 Aston University, Birmingham' ","'Group N Business and Admin studies' ",530
2007 ,"'A80 Aston University, Birmingham' ","'Group R European Languages, Literature and related' ",35
2007 ,"'A80 Aston University, Birmingham' ","'Y Combined arts' ",5
2007 ,"'A80 Aston University, Birmingham' ","'Y Combined sciences' ",20
2007 ,"'A80 Aston University, Birmingham' ","'Y Combined social sciences' ",125
2007 ,"'A80 Aston University, Birmingham' ","'Y Sciences combined with Social Sciences or Arts' ",135
2007 ,"'A80 Aston University, Birmingham' ","'Y Social Sciences combined with Arts' ",90
