"Statistic:   Number of Acceptances"
"Variables:   Age Band, Deadline"
"Coverage:   Applied before June deadline"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_051_05.pdf"
 
Cycle Year,Age Band,Deadline,Number of Acceptances,
2006,'17 and under','October Deadline',1160
2006,'18','October Deadline',47625
2006,'19','October Deadline',7975
2006,'20','October Deadline',1690
2006,'21 and over','October Deadline',4935
2007,'17 and under','October Deadline',935
2007,'18','October Deadline',30645
2007,'19','October Deadline',6995
2007,'20','October Deadline',1335
2007,'21 and over','October Deadline',4180
2008,'17 and under','October Deadline',920
2008,'18','October Deadline',29320
2008,'19','October Deadline',7265
2008,'20','October Deadline',1570
2008,'21 and over','October Deadline',5065
2009,'17 and under','October Deadline',935
2009,'18','October Deadline',30170
2009,'19','October Deadline',7790
2009,'20','October Deadline',1760
2009,'21 and over','October Deadline',5530
2010,'17 and under','October Deadline',905
2010,'18','October Deadline',30565
2010,'19','October Deadline',8320
2010,'20','October Deadline',1930
2010,'21 and over','October Deadline',6835
2011,'17 and under','October Deadline',950
2011,'18','October Deadline',32420
2011,'19','October Deadline',9150
2011,'20','October Deadline',2055
2011,'21 and over','October Deadline',7150
2012,'17 and under','October Deadline',940
2012,'18','October Deadline',31060
2012,'19','October Deadline',7205
2012,'20','October Deadline',1625
2012,'21 and over','October Deadline',5530
2013,'17 and under','October Deadline',875
2013,'18','October Deadline',30235
2013,'19','October Deadline',7950
2013,'20','October Deadline',1525
2013,'21 and over','October Deadline',4915
2014,'17 and under','October Deadline',1040
2014,'18','October Deadline',30410
2014,'19','October Deadline',7980
2014,'20','October Deadline',1650
2014,'21 and over','October Deadline',5400
2015,'17 and under','October Deadline',1085
2015,'18','October Deadline',31290
2015,'19','October Deadline',7735
2015,'20','October Deadline',1715
2015,'21 and over','October Deadline',5610
2016,'17 and under','October Deadline',1160
2016,'18','October Deadline',32125
2016,'19','October Deadline',7775
2016,'20','October Deadline',1665
2016,'21 and over','October Deadline',5470
2006,'17 and under','January Deadline',3560
2006,'18','January Deadline',192110
2006,'19','January Deadline',45770
2006,'20','January Deadline',14930
2006,'21 and over','January Deadline',34720
2007,'17 and under','January Deadline',3775
2007,'18','January Deadline',194095
2007,'19','January Deadline',57125
2007,'20','January Deadline',16685
2007,'21 and over','January Deadline',37490
2008,'17 and under','January Deadline',3625
2008,'18','January Deadline',206735
2008,'19','January Deadline',63940
2008,'20','January Deadline',20805
2008,'21 and over','January Deadline',45080
2009,'17 and under','January Deadline',3875
2009,'18','January Deadline',214915
2009,'19','January Deadline',69850
2009,'20','January Deadline',22300
2009,'21 and over','January Deadline',49880
2010,'17 and under','January Deadline',3875
2010,'18','January Deadline',221775
2010,'19','January Deadline',86640
2010,'20','January Deadline',28480
2010,'21 and over','January Deadline',68860
2011,'17 and under','January Deadline',3840
2011,'18','January Deadline',227295
2011,'19','January Deadline',93135
