"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Entry Year"
"Coverage:   Accepted through the main scheme and direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_019_02.pdf"
 
Entry Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2010 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",610
2010 ,"'A20 The University of Aberdeen' ","'Not EU' ",190
2010 ,"'A30 Abertay University' ","'UK' ",1260
2010 ,"'A30 Abertay University' ","'EU (excluding UK)' ",80
2010 ,"'A30 Abertay University' ","'Not EU' ",10
2010 ,"'A40 Aberystwyth University' ","'UK' ",2305
2010 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",265
2010 ,"'A40 Aberystwyth University' ","'Not EU' ",95
2010 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'UK' ",35
2010 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",85
2010 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",25
2010 ,"'A60 Anglia Ruskin University' ","'UK' ",2340
2010 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",95
2010 ,"'A60 Anglia Ruskin University' ","'Not EU' ",35
2010 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",50
2010 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",40
2010 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",40
2010 ,"'A70 Askham Bryan College' ","'UK' ",100
2010 ,"'A80 Aston University, Birmingham' ","'UK' ",1440
2010 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",125
2010 ,"'A80 Aston University, Birmingham' ","'Not EU' ",320
2010 ,"'B06 Bangor University' ","'UK' ",1980
2010 ,"'B06 Bangor University' ","'EU (excluding UK)' ",75
2010 ,"'B06 Bangor University' ","'Not EU' ",90
2010 ,"'B11 Barking and Dagenham College' ","'UK' ",10
2010 ,"'B15 Basingstoke College of Technology' ","'UK' ",20
2010 ,"'B16 University of Bath' ","'UK' ",2085
2010 ,"'B16 University of Bath' ","'EU (excluding UK)' ",215
2010 ,"'B16 University of Bath' ","'Not EU' ",395
2010 ,"'B20 Bath Spa University' ","'UK' ",1895
2010 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",35
2010 ,"'B20 Bath Spa University' ","'Not EU' ",25
2010 ,"'B22 University of Bedfordshire' ","'UK' ",2590
2010 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",65
2010 ,"'B22 University of Bedfordshire' ","'Not EU' ",30
2010 ,"'B23 Bedford College' ","'UK' ",35
2010 ,"'B25 Birmingham City University' ","'UK' ",3960
2010 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",155
2010 ,"'B25 Birmingham City University' ","'Not EU' ",65
2010 ,"'B32 The University of Birmingham' ","'UK' ",4805
2010 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",165
2010 ,"'B32 The University of Birmingham' ","'Not EU' ",430
2010 ,"'B35 University College Birmingham' ","'UK' ",825
2010 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",105
2010 ,"'B35 University College Birmingham' ","'Not EU' ",20
2010 ,"'B37 Bishop Burton College' ","'UK' ",190
2010 ,"'B38 Bishop Grosseteste University' ","'UK' ",530
2010 ,"'B41 Blackpool and The Fylde College' ","'UK' ",455
2010 ,"'B41 Blackpool and The Fylde College' ","'EU (excluding UK)' ",5
2010 ,"'B41 Blackpool and The Fylde College' ","'Not EU' ",5
2010 ,"'B44 University of Bolton' ","'UK' ",775
2010 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",15
2010 ,"'B44 University of Bolton' ","'Not EU' ",10
2010 ,"'B50 Bournemouth University' ","'UK' ",3645
2010 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",120
2010 ,"'B50 Bournemouth University' ","'Not EU' ",105
2010 ,"'B53 The Arts Institute at Bournemouth' ","'UK' ",875
2010 ,"'B53 The Arts Institute at Bournemouth' ","'EU (excluding UK)' ",25
2010 ,"'B53 The Arts Institute at Bournemouth' ","'Not EU' ",45
2010 ,"'B54 BPP University' ","'UK' ",35
2010 ,"'B54 BPP University' ","'Not EU' ",5
2010 ,"'B56 The University of Bradford' ","'UK' ",1850
2010 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",150
2010 ,"'B56 The University of Bradford' ","'Not EU' ",225
2010 ,"'B60 Bradford College' ","'UK' ",540
2010 ,"'B60 Bradford College' ","'EU (excluding UK)' ",5
2010 ,"'B70 Bridgwater College' ","'UK' ",45
2010 ,"'B72 University of Brighton' ","'UK' ",4325
2010 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",400
2010 ,"'B72 University of Brighton' ","'Not EU' ",215
2010 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",125
2010 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",5
2010 ,"'B77 Bristol, City of Bristol College' ","'UK' ",160
2010 ,"'B78 University of Bristol' ","'UK' ",3080
2010 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",105
2010 ,"'B78 University of Bristol' ","'Not EU' ",505
2010 ,"'B79 Bristol Filton College' ","'UK' ",5
2010 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",6090
2010 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",190
2010 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",165
2010 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",5
2010 ,"'B84 Brunel University London' ","'UK' ",2465
2010 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",125
2010 ,"'B84 Brunel University London' ","'Not EU' ",100
2010 ,"'B87 British School of Osteopathy' ","'UK' ",55
2010 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",15
2010 ,"'B87 British School of Osteopathy' ","'Not EU' ",5
2010 ,"'B90 The University of Buckingham' ","'UK' ",20
2010 ,"'B90 The University of Buckingham' ","'EU (excluding UK)' ",5
2010 ,"'B90 The University of Buckingham' ","'Not EU' ",25
2010 ,"'B94 Buckinghamshire New University' ","'UK' ",1565
2010 ,"'B94 Buckinghamshire New University' ","'EU (excluding UK)' ",80
2010 ,"'B94 Buckinghamshire New University' ","'Not EU' ",25
2010 ,"'C05 University of Cambridge' ","'UK' ",2775
2010 ,"'C05 University of Cambridge' ","'EU (excluding UK)' ",275
2010 ,"'C05 University of Cambridge' ","'Not EU' ",370
2010 ,"'C10 Canterbury Christ Church University' ","'UK' ",2710
2010 ,"'C10 Canterbury Christ Church University' ","'EU (excluding UK)' ",210
2010 ,"'C10 Canterbury Christ Church University' ","'Not EU' ",20
2010 ,"'C15 Cardiff University' ","'UK' ",3980
2010 ,"'C15 Cardiff University' ","'EU (excluding UK)' ",160
2010 ,"'C15 Cardiff University' ","'Not EU' ",385
2010 ,"'C20 Cardiff Metropolitan University' ","'UK' ",1950
2010 ,"'C20 Cardiff Metropolitan University' ","'EU (excluding UK)' ",30
2010 ,"'C20 Cardiff Metropolitan University' ","'Not EU' ",25
2010 ,"'C21 Castle College Nottingham' ","'UK' ",15
2010 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'UK' ",85
2010 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'EU (excluding UK)' ",5
2010 ,"'C30 University of Central Lancashire (UCLan)' ","'UK' ",4740
2010 ,"'C30 University of Central Lancashire (UCLan)' ","'EU (excluding UK)' ",235
2010 ,"'C30 University of Central Lancashire (UCLan)' ","'Not EU' ",60
2010 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'UK' ",195
2010 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'EU (excluding UK)' ",20
2010 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Not EU' ",15
2010 ,"'C55 University of Chester' ","'UK' ",2575
2010 ,"'C55 University of Chester' ","'EU (excluding UK)' ",40
2010 ,"'C55 University of Chester' ","'Not EU' ",55
2010 ,"'C56 Chesterfield College' ","'UK' ",10
2010 ,"'C57 Chichester College' ","'UK' ",40
2010 ,"'C58 University of Chichester' ","'UK' ",1455
2010 ,"'C58 University of Chichester' ","'EU (excluding UK)' ",25
2010 ,"'C58 University of Chichester' ","'Not EU' ",20
2010 ,"'C60 City, University of London' ","'UK' ",1585
2010 ,"'C60 City, University of London' ","'EU (excluding UK)' ",290
2010 ,"'C60 City, University of London' ","'Not EU' ",390
2010 ,"'C64 City College Coventry' ","'UK' ",20
2010 ,"'C69 City of Sunderland College' ","'UK' ",75
2010 ,"'C71 Cleveland College of Art and Design' ","'UK' ",155
2010 ,"'C72 Cliff College' ","'UK' ",10
2010 ,"'C75 University Centre Colchester at Colchester Institute' ","'UK' ",335
2010 ,"'C75 University Centre Colchester at Colchester Institute' ","'EU (excluding UK)' ",5
2010 ,"'C78 Cornwall College' ","'UK' ",335
2010 ,"'C78 Cornwall College' ","'EU (excluding UK)' ",5
2010 ,"'C80 Courtauld Institute of Art (University of London)' ","'UK' ",45
2010 ,"'C80 Courtauld Institute of Art (University of London)' ","'EU (excluding UK)' ",5
2010 ,"'C80 Courtauld Institute of Art (University of London)' ","'Not EU' ",5
2010 ,"'C85 Coventry University' ","'UK' ",3280
2010 ,"'C85 Coventry University' ","'EU (excluding UK)' ",285
2010 ,"'C85 Coventry University' ","'Not EU' ",100
2010 ,"'C88 Craven College' ","'UK' ",20
2010 ,"'C92 University Centre, Croydon (Croydon College)' ","'UK' ",160
2010 ,"'C92 University Centre, Croydon (Croydon College)' ","'EU (excluding UK)' ",5
2010 ,"'C92 University Centre, Croydon (Croydon College)' ","'Not EU' ",10
2010 ,"'C93 University for the Creative Arts (UCA)' ","'UK' ",1605
2010 ,"'C93 University for the Creative Arts (UCA)' ","'EU (excluding UK)' ",120
2010 ,"'C93 University for the Creative Arts (UCA)' ","'Not EU' ",25
2010 ,"'C99 University of Cumbria' ","'UK' ",1710
2010 ,"'C99 University of Cumbria' ","'EU (excluding UK)' ",20
2010 ,"'C99 University of Cumbria' ","'Not EU' ",25
2010 ,"'D22 Dearne Valley College' ","'UK' ",20
2010 ,"'D26 De Montfort University' ","'UK' ",3865
2010 ,"'D26 De Montfort University' ","'EU (excluding UK)' ",105
2010 ,"'D26 De Montfort University' ","'Not EU' ",115
2010 ,"'D39 University of Derby' ","'UK' ",2760
2010 ,"'D39 University of Derby' ","'EU (excluding UK)' ",65
2010 ,"'D39 University of Derby' ","'Not EU' ",45
2010 ,"'D52 Doncaster College' ","'UK' ",210
2010 ,"'D55 Duchy College' ","'UK' ",115
2010 ,"'D58 Dudley College of Technology' ","'UK' ",5
2010 ,"'D65 University of Dundee' ","'UK' ",2035
2010 ,"'D65 University of Dundee' ","'EU (excluding UK)' ",210
2010 ,"'D65 University of Dundee' ","'Not EU' ",80
2010 ,"'D86 Durham University' ","'UK' ",3060
2010 ,"'D86 Durham University' ","'EU (excluding UK)' ",130
2010 ,"'D86 Durham University' ","'Not EU' ",345
2010 ,"'E10 Ealing, Hammersmith and West London College' ","'UK' ",5
2010 ,"'E14 University of East Anglia (UEA)' ","'UK' ",2525
2010 ,"'E14 University of East Anglia (UEA)' ","'EU (excluding UK)' ",120
2010 ,"'E14 University of East Anglia (UEA)' ","'Not EU' ",220
2010 ,"'E28 University of East London (UEL)' ","'UK' ",2260
2010 ,"'E28 University of East London (UEL)' ","'EU (excluding UK)' ",210
2010 ,"'E28 University of East London (UEL)' ","'Not EU' ",80
2010 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'UK' ",15
2010 ,"'E42 Edge Hill University' ","'UK' ",2460
2010 ,"'E42 Edge Hill University' ","'EU (excluding UK)' ",20
2010 ,"'E42 Edge Hill University' ","'Not EU' ",15
2010 ,"'E56 The University of Edinburgh' ","'UK' ",2845
2010 ,"'E56 The University of Edinburgh' ","'EU (excluding UK)' ",355
2010 ,"'E56 The University of Edinburgh' ","'Not EU' ",765
2010 ,"'E58 Edinburgh College of Art' ","'UK' ",250
2010 ,"'E58 Edinburgh College of Art' ","'EU (excluding UK)' ",25
2010 ,"'E58 Edinburgh College of Art' ","'Not EU' ",15
2010 ,"'E70 The University of Essex' ","'UK' ",1545
2010 ,"'E70 The University of Essex' ","'EU (excluding UK)' ",530
2010 ,"'E70 The University of Essex' ","'Not EU' ",405
2010 ,"'E77 European Business School, London' ","'UK' ",10
2010 ,"'E77 European Business School, London' ","'EU (excluding UK)' ",35
2010 ,"'E77 European Business School, London' ","'Not EU' ",20
2010 ,"'E81 Exeter College' ","'UK' ",45
2010 ,"'E84 University of Exeter' ","'UK' ",3255
2010 ,"'E84 University of Exeter' ","'EU (excluding UK)' ",205
2010 ,"'E84 University of Exeter' ","'Not EU' ",745
2010 ,"'F33 Falmouth University' ","'UK' ",1095
2010 ,"'F33 Falmouth University' ","'EU (excluding UK)' ",25
2010 ,"'F33 Falmouth University' ","'Not EU' ",40
2010 ,"'F66 University Centre Farnborough' ","'UK' ",185
2010 ,"'F66 University Centre Farnborough' ","'Not EU' ",5
2010 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'UK' ",2690
2010 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'EU (excluding UK)' ",85
2010 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Not EU' ",45
2010 ,"'G28 University of Glasgow' ","'UK' ",3500
2010 ,"'G28 University of Glasgow' ","'EU (excluding UK)' ",515
2010 ,"'G28 University of Glasgow' ","'Not EU' ",160
2010 ,"'G42 Glasgow Caledonian University' ","'UK' ",2970
2010 ,"'G42 Glasgow Caledonian University' ","'EU (excluding UK)' ",80
2010 ,"'G42 Glasgow Caledonian University' ","'Not EU' ",50
2010 ,"'G43 The Glasgow School of Art' ","'UK' ",290
2010 ,"'G43 The Glasgow School of Art' ","'EU (excluding UK)' ",35
2010 ,"'G43 The Glasgow School of Art' ","'Not EU' ",35
2010 ,"'G45 Gloucestershire College' ","'UK' ",30
2010 ,"'G50 The University of Gloucestershire' ","'UK' ",1960
2010 ,"'G50 The University of Gloucestershire' ","'EU (excluding UK)' ",35
2010 ,"'G50 The University of Gloucestershire' ","'Not EU' ",55
2010 ,"'G56 Goldsmiths, University of London' ","'UK' ",1180
2010 ,"'G56 Goldsmiths, University of London' ","'EU (excluding UK)' ",105
2010 ,"'G56 Goldsmiths, University of London' ","'Not EU' ",175
2010 ,"'G70 University of Greenwich' ","'UK' ",3990
2010 ,"'G70 University of Greenwich' ","'EU (excluding UK)' ",160
2010 ,"'G70 University of Greenwich' ","'Not EU' ",120
2010 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'UK' ",30
2010 ,"'G80 University Centre Grimsby' ","'UK' ",185
2010 ,"'G90 Guildford College' ","'UK' ",165
2010 ,"'H12 Harper Adams University' ","'UK' ",660
2010 ,"'H12 Harper Adams University' ","'EU (excluding UK)' ",15
2010 ,"'H12 Harper Adams University' ","'Not EU' ",5
2010 ,"'H14 Havering College of Further and Higher Education' ","'UK' ",110
2010 ,"'H18 Hereford College of Arts' ","'UK' ",130
2010 ,"'H18 Hereford College of Arts' ","'EU (excluding UK)' ",5
2010 ,"'H18 Hereford College of Arts' ","'Not EU' ",5
2010 ,"'H24 Heriot-Watt University, Edinburgh' ","'UK' ",1070
2010 ,"'H24 Heriot-Watt University, Edinburgh' ","'EU (excluding UK)' ",180
2010 ,"'H24 Heriot-Watt University, Edinburgh' ","'Not EU' ",95
2010 ,"'H36 University of Hertfordshire' ","'UK' ",4130
2010 ,"'H36 University of Hertfordshire' ","'EU (excluding UK)' ",155
2010 ,"'H36 University of Hertfordshire' ","'Not EU' ",90
2010 ,"'H39 Highbury College' ","'UK' ",15
2010 ,"'H48 Heythrop College (University of London)' ","'UK' ",160
2010 ,"'H48 Heythrop College (University of London)' ","'EU (excluding UK)' ",5
2010 ,"'H48 Heythrop College (University of London)' ","'Not EU' ",5
2010 ,"'H49 University of the Highlands and Islands' ","'UK' ",120
2010 ,"'H49 University of the Highlands and Islands' ","'EU (excluding UK)' ",5
2010 ,"'H54 Hopwood Hall College' ","'UK' ",20
2010 ,"'H60 The University of Huddersfield' ","'UK' ",3520
2010 ,"'H60 The University of Huddersfield' ","'EU (excluding UK)' ",105
2010 ,"'H60 The University of Huddersfield' ","'Not EU' ",65
2010 ,"'H72 The University of Hull' ","'UK' ",3175
2010 ,"'H72 The University of Hull' ","'EU (excluding UK)' ",155
2010 ,"'H72 The University of Hull' ","'Not EU' ",180
2010 ,"'H73 Hull College' ","'UK' ",400
2010 ,"'H75 Hull York Medical School' ","'UK' ",135
2010 ,"'H75 Hull York Medical School' ","'EU (excluding UK)' ",5
2010 ,"'H75 Hull York Medical School' ","'Not EU' ",10
2010 ,"'I50 Imperial College London' ","'UK' ",1355
2010 ,"'I50 Imperial College London' ","'EU (excluding UK)' ",305
2010 ,"'I50 Imperial College London' ","'Not EU' ",775
2010 ,"'I60 Islamic College for Advanced Studies' ","'UK' ",10
2010 ,"'I60 Islamic College for Advanced Studies' ","'Not EU' ",5
2010 ,"'K12 Keele University' ","'UK' ",1705
2010 ,"'K12 Keele University' ","'EU (excluding UK)' ",40
2010 ,"'K12 Keele University' ","'Not EU' ",105
2010 ,"'K24 The University of Kent' ","'UK' ",3570
2010 ,"'K24 The University of Kent' ","'EU (excluding UK)' ",340
2010 ,"'K24 The University of Kent' ","'Not EU' ",465
2010 ,"'K60 King's College London (University of London)' ","'UK' ",2960
2010 ,"'K60 King's College London (University of London)' ","'EU (excluding UK)' ",355
2010 ,"'K60 King's College London (University of London)' ","'Not EU' ",515
2010 ,"'K84 Kingston University' ","'UK' ",5340
2010 ,"'K84 Kingston University' ","'EU (excluding UK)' ",450
2010 ,"'K84 Kingston University' ","'Not EU' ",510
2010 ,"'L07 The University of Wales, Lampeter' ","'UK' ",195
2010 ,"'L07 The University of Wales, Lampeter' ","'EU (excluding UK)' ",5
2010 ,"'L07 The University of Wales, Lampeter' ","'Not EU' ",5
2010 ,"'L14 Lancaster University' ","'UK' ",2105
2010 ,"'L14 Lancaster University' ","'EU (excluding UK)' ",190
2010 ,"'L14 Lancaster University' ","'Not EU' ",245
2010 ,"'L21 Leeds City College' ","'UK' ",80
2010 ,"'L23 University of Leeds' ","'UK' ",5965
2010 ,"'L23 University of Leeds' ","'EU (excluding UK)' ",220
2010 ,"'L23 University of Leeds' ","'Not EU' ",515
2010 ,"'L24 Leeds Trinity University' ","'UK' ",775
2010 ,"'L24 Leeds Trinity University' ","'EU (excluding UK)' ",5
2010 ,"'L24 Leeds Trinity University' ","'Not EU' ",5
2010 ,"'L27 Leeds Beckett University' ","'UK' ",6390
2010 ,"'L27 Leeds Beckett University' ","'EU (excluding UK)' ",175
2010 ,"'L27 Leeds Beckett University' ","'Not EU' ",125
2010 ,"'L28 Leeds College of Art' ","'UK' ",355
2010 ,"'L28 Leeds College of Art' ","'EU (excluding UK)' ",5
2010 ,"'L28 Leeds College of Art' ","'Not EU' ",5
2010 ,"'L30 Leeds College of Music (UCAS)' ","'UK' ",180
2010 ,"'L30 Leeds College of Music (UCAS)' ","'EU (excluding UK)' ",5
2010 ,"'L34 University of Leicester' ","'UK' ",2220
2010 ,"'L34 University of Leicester' ","'EU (excluding UK)' ",210
2010 ,"'L34 University of Leicester' ","'Not EU' ",370
2010 ,"'L36 Leicester College' ","'UK' ",65
2010 ,"'L39 University of Lincoln' ","'UK' ",2835
2010 ,"'L39 University of Lincoln' ","'EU (excluding UK)' ",190
2010 ,"'L39 University of Lincoln' ","'Not EU' ",25
2010 ,"'L41 The University of Liverpool' ","'UK' ",3490
2010 ,"'L41 The University of Liverpool' ","'EU (excluding UK)' ",145
2010 ,"'L41 The University of Liverpool' ","'Not EU' ",245
2010 ,"'L42 Lincoln College' ","'UK' ",35
2010 ,"'L43 The City of Liverpool College' ","'UK' ",75
2010 ,"'L46 Liverpool Hope University' ","'UK' ",1325
2010 ,"'L46 Liverpool Hope University' ","'EU (excluding UK)' ",25
2010 ,"'L46 Liverpool Hope University' ","'Not EU' ",25
2010 ,"'L48 The Liverpool Institute for Performing Arts' ","'UK' ",150
2010 ,"'L48 The Liverpool Institute for Performing Arts' ","'EU (excluding UK)' ",5
2010 ,"'L48 The Liverpool Institute for Performing Arts' ","'Not EU' ",35
2010 ,"'L51 Liverpool John Moores University (LJMU)' ","'UK' ",4800
2010 ,"'L51 Liverpool John Moores University (LJMU)' ","'EU (excluding UK)' ",140
2010 ,"'L51 Liverpool John Moores University (LJMU)' ","'Not EU' ",110
2010 ,"'L53 Coleg Llandrillo' ","'UK' ",60
2010 ,"'L62 The London College, UCK' ","'UK' ",60
2010 ,"'L62 The London College, UCK' ","'EU (excluding UK)' ",10
2010 ,"'L62 The London College, UCK' ","'Not EU' ",15
2010 ,"'L68 London Metropolitan University' ","'UK' ",1915
2010 ,"'L68 London Metropolitan University' ","'EU (excluding UK)' ",395
2010 ,"'L68 London Metropolitan University' ","'Not EU' ",170
2010 ,"'L70 London School of Commerce' ","'UK' ",5
2010 ,"'L70 London School of Commerce' ","'Not EU' ",5
2010 ,"'L72 London School of Economics and Political Science (University of London)' ","'UK' ",695
2010 ,"'L72 London School of Economics and Political Science (University of London)' ","'EU (excluding UK)' ",100
2010 ,"'L72 London School of Economics and Political Science (University of London)' ","'Not EU' ",515
2010 ,"'L75 London South Bank University' ","'UK' ",2105
2010 ,"'L75 London South Bank University' ","'EU (excluding UK)' ",130
2010 ,"'L75 London South Bank University' ","'Not EU' ",85
2010 ,"'L77 Loughborough College' ","'UK' ",235
2010 ,"'L77 Loughborough College' ","'Not EU' ",10
2010 ,"'L79 Loughborough University' ","'UK' ",2935
2010 ,"'L79 Loughborough University' ","'EU (excluding UK)' ",140
2010 ,"'L79 Loughborough University' ","'Not EU' ",265
2010 ,"'M10 The Manchester College' ","'UK' ",405
2010 ,"'M10 The Manchester College' ","'EU (excluding UK)' ",5
2010 ,"'M10 The Manchester College' ","'Not EU' ",5
2010 ,"'M20 The University of Manchester' ","'UK' ",6520
2010 ,"'M20 The University of Manchester' ","'EU (excluding UK)' ",485
2010 ,"'M20 The University of Manchester' ","'Not EU' ",1315
2010 ,"'M40 The Manchester Metropolitan University' ","'UK' ",7520
2010 ,"'M40 The Manchester Metropolitan University' ","'EU (excluding UK)' ",215
2010 ,"'M40 The Manchester Metropolitan University' ","'Not EU' ",200
2010 ,"'M62 Medway School of Pharmacy' ","'UK' ",105
2010 ,"'M62 Medway School of Pharmacy' ","'EU (excluding UK)' ",5
2010 ,"'M62 Medway School of Pharmacy' ","'Not EU' ",10
2010 ,"'M65 Coleg Menai' ","'UK' ",5
2010 ,"'M77 Mid Cheshire College' ","'UK' ",10
2010 ,"'M80 Middlesex University' ","'UK' ",3585
2010 ,"'M80 Middlesex University' ","'EU (excluding UK)' ",335
2010 ,"'M80 Middlesex University' ","'Not EU' ",140
2010 ,"'M95 Mountview Academy of Theatre Arts' ","'UK' ",20
2010 ,"'M99 Myerscough College' ","'UK' ",260
2010 ,"'M99 Myerscough College' ","'EU (excluding UK)' ",5
2010 ,"'N11 Nazarene Theological College' ","'UK' ",15
2010 ,"'N13 NPTC Group' ","'UK' ",40
2010 ,"'N21 Newcastle University' ","'UK' ",3775
2010 ,"'N21 Newcastle University' ","'EU (excluding UK)' ",250
2010 ,"'N21 Newcastle University' ","'Not EU' ",385
2010 ,"'N23 Newcastle College' ","'UK' ",895
2010 ,"'N23 Newcastle College' ","'EU (excluding UK)' ",10
2010 ,"'N23 Newcastle College' ","'Not EU' ",5
2010 ,"'N28 New College Durham' ","'UK' ",55
2010 ,"'N30 New College Nottingham' ","'UK' ",220
2010 ,"'N30 New College Nottingham' ","'Not EU' ",5
2010 ,"'N31 Newham College London' ","'UK' ",15
2010 ,"'N33 New College Stamford' ","'UK' ",5
2010 ,"'N36 Newman University, Birmingham' ","'UK' ",540
2010 ,"'N36 Newman University, Birmingham' ","'EU (excluding UK)' ",5
2010 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'UK' ",1085
2010 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'EU (excluding UK)' ",25
2010 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Not EU' ",10
2010 ,"'N38 University of Northampton' ","'UK' ",2650
2010 ,"'N38 University of Northampton' ","'EU (excluding UK)' ",55
2010 ,"'N38 University of Northampton' ","'Not EU' ",10
2010 ,"'N39 Norwich University Of The Arts' ","'UK' ",530
2010 ,"'N39 Norwich University Of The Arts' ","'EU (excluding UK)' ",15
2010 ,"'N39 Norwich University Of The Arts' ","'Not EU' ",5
2010 ,"'N41 Northbrook College Sussex' ","'UK' ",365
2010 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",5
2010 ,"'N41 Northbrook College Sussex' ","'Not EU' ",5
2010 ,"'N49 NESCOT, Surrey' ","'UK' ",15
2010 ,"'N51 New College Telford' ","'UK' ",5
2010 ,"'N58 North East Worcestershire College' ","'UK' ",85
2010 ,"'N64 North Lindsey College' ","'UK' ",85
2010 ,"'N77 Northumbria University' ","'UK' ",5120
2010 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",105
2010 ,"'N77 Northumbria University' ","'Not EU' ",135
2010 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",10
2010 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",245
2010 ,"'N84 The University of Nottingham' ","'UK' ",5605
2010 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",285
2010 ,"'N84 The University of Nottingham' ","'Not EU' ",740
2010 ,"'N91 Nottingham Trent University' ","'UK' ",5915
2010 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",105
2010 ,"'N91 Nottingham Trent University' ","'Not EU' ",120
2010 ,"'O33 Oxford University' ","'UK' ",2720
2010 ,"'O33 Oxford University' ","'EU (excluding UK)' ",200
2010 ,"'O33 Oxford University' ","'Not EU' ",305
2010 ,"'O66 Oxford Brookes University' ","'UK' ",3385
2010 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",260
2010 ,"'O66 Oxford Brookes University' ","'Not EU' ",325
2010 ,"'P26 University of London Institute in Paris' ","'UK' ",40
2010 ,"'P26 University of London Institute in Paris' ","'EU (excluding UK)' ",5
2010 ,"'P35 Pembrokeshire College' ","'UK' ",30
2010 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",270
2010 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",10
2010 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Not EU' ",10
2010 ,"'P60 Plymouth University' ","'UK' ",4500
2010 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",135
2010 ,"'P60 Plymouth University' ","'Not EU' ",95
2010 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'UK' ",590
2010 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'EU (excluding UK)' ",5
2010 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Not EU' ",5
2010 ,"'P65 Plymouth College of Art' ","'UK' ",255
2010 ,"'P65 Plymouth College of Art' ","'Not EU' ",5
2010 ,"'P80 University of Portsmouth' ","'UK' ",4850
2010 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",255
2010 ,"'P80 University of Portsmouth' ","'Not EU' ",130
2010 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",605
2010 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",115
2010 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",40
2010 ,"'Q50 Queen Mary University of London' ","'UK' ",2100
