2008 ,"'GG - Combinations within Mathematical Sciences' ","'17 and under' ",10
2008 ,"'GG - Combinations within Mathematical Sciences' ","'18' ",295
2008 ,"'GG - Combinations within Mathematical Sciences' ","'19' ",120
2008 ,"'GG - Combinations within Mathematical Sciences' ","'20' ",55
2008 ,"'GG - Combinations within Mathematical Sciences' ","'21 and over' ",45
2008 ,"'H0 - Engineering: any area of study' ","'17 and under' ",10
2008 ,"'H0 - Engineering: any area of study' ","'18' ",40
2008 ,"'H0 - Engineering: any area of study' ","'19' ",30
2008 ,"'H0 - Engineering: any area of study' ","'20' ",15
2008 ,"'H0 - Engineering: any area of study' ","'21 and over' ",30
2008 ,"'H1 - General Engineering' ","'17 and under' ",80
2008 ,"'H1 - General Engineering' ","'18' ",1515
2008 ,"'H1 - General Engineering' ","'19' ",605
2008 ,"'H1 - General Engineering' ","'20' ",275
2008 ,"'H1 - General Engineering' ","'21 and over' ",625
2008 ,"'H2 - Civil Engineering' ","'17 and under' ",115
2008 ,"'H2 - Civil Engineering' ","'18' ",2125
2008 ,"'H2 - Civil Engineering' ","'19' ",745
2008 ,"'H2 - Civil Engineering' ","'20' ",410
2008 ,"'H2 - Civil Engineering' ","'21 and over' ",1015
2008 ,"'H3 - Mechanical Engineering' ","'17 and under' ",120
2008 ,"'H3 - Mechanical Engineering' ","'18' ",2740
2008 ,"'H3 - Mechanical Engineering' ","'19' ",970
2008 ,"'H3 - Mechanical Engineering' ","'20' ",510
2008 ,"'H3 - Mechanical Engineering' ","'21 and over' ",1055
2008 ,"'H4 - Aerospace Engineering' ","'17 and under' ",55
2008 ,"'H4 - Aerospace Engineering' ","'18' ",1015
2008 ,"'H4 - Aerospace Engineering' ","'19' ",350
2008 ,"'H4 - Aerospace Engineering' ","'20' ",165
2008 ,"'H4 - Aerospace Engineering' ","'21 and over' ",345
2008 ,"'H5 - Naval Architecture' ","'17 and under' ",5
2008 ,"'H5 - Naval Architecture' ","'18' ",60
2008 ,"'H5 - Naval Architecture' ","'19' ",20
2008 ,"'H5 - Naval Architecture' ","'20' ",20
2008 ,"'H5 - Naval Architecture' ","'21 and over' ",110
2008 ,"'H6 - Electronic and Electrical Engineering' ","'17 and under' ",150
2008 ,"'H6 - Electronic and Electrical Engineering' ","'18' ",1535
2008 ,"'H6 - Electronic and Electrical Engineering' ","'19' ",895
2008 ,"'H6 - Electronic and Electrical Engineering' ","'20' ",630
2008 ,"'H6 - Electronic and Electrical Engineering' ","'21 and over' ",1520
2008 ,"'H7 - Production and Manufacturing Engineering' ","'17 and under' ",15
2008 ,"'H7 - Production and Manufacturing Engineering' ","'18' ",435
2008 ,"'H7 - Production and Manufacturing Engineering' ","'19' ",120
2008 ,"'H7 - Production and Manufacturing Engineering' ","'20' ",55
2008 ,"'H7 - Production and Manufacturing Engineering' ","'21 and over' ",110
2008 ,"'H8 - Chemical,Process and Energy Engineering' ","'17 and under' ",65
2008 ,"'H8 - Chemical,Process and Energy Engineering' ","'18' ",960
2008 ,"'H8 - Chemical,Process and Energy Engineering' ","'19' ",285
2008 ,"'H8 - Chemical,Process and Energy Engineering' ","'20' ",120
2008 ,"'H8 - Chemical,Process and Energy Engineering' ","'21 and over' ",200
2008 ,"'HH - Combinations within Engineering' ","'17 and under' ",20
2008 ,"'HH - Combinations within Engineering' ","'18' ",345
2008 ,"'HH - Combinations within Engineering' ","'19' ",105
2008 ,"'HH - Combinations within Engineering' ","'20' ",55
2008 ,"'HH - Combinations within Engineering' ","'21 and over' ",165
2008 ,"'I1 - Computer Science' ","'17 and under' ",130
2008 ,"'I1 - Computer Science' ","'18' ",4965
2008 ,"'I1 - Computer Science' ","'19' ",2355
2008 ,"'I1 - Computer Science' ","'20' ",1370
2008 ,"'I1 - Computer Science' ","'21 and over' ",3310
2008 ,"'I2 - Information Systems' ","'17 and under' ",25
2008 ,"'I2 - Information Systems' ","'18' ",1345
2008 ,"'I2 - Information Systems' ","'19' ",695
2008 ,"'I2 - Information Systems' ","'20' ",405
2008 ,"'I2 - Information Systems' ","'21 and over' ",1015
2008 ,"'I3 - Software Engineering' ","'17 and under' ",10
2008 ,"'I3 - Software Engineering' ","'18' ",660
2008 ,"'I3 - Software Engineering' ","'19' ",320
2008 ,"'I3 - Software Engineering' ","'20' ",170
2008 ,"'I3 - Software Engineering' ","'21 and over' ",420
2008 ,"'I4 - Artificial Intelligence' ","'17 and under' ",5
2008 ,"'I4 - Artificial Intelligence' ","'18' ",30
2008 ,"'I4 - Artificial Intelligence' ","'19' ",15
2008 ,"'I4 - Artificial Intelligence' ","'20' ",5
2008 ,"'I4 - Artificial Intelligence' ","'21 and over' ",5
2008 ,"'II - Combinations in Computer Sciences' ","'17 and under' ",5
2008 ,"'II - Combinations in Computer Sciences' ","'18' ",535
2008 ,"'II - Combinations in Computer Sciences' ","'19' ",255
2008 ,"'II - Combinations in Computer Sciences' ","'20' ",150
2008 ,"'II - Combinations in Computer Sciences' ","'21 and over' ",305
2008 ,"'J1 - Minerals Technology' ","'18' ",10
2008 ,"'J1 - Minerals Technology' ","'19' ",5
2008 ,"'J1 - Minerals Technology' ","'20' ",10
2008 ,"'J1 - Minerals Technology' ","'21 and over' ",35
2008 ,"'J4 - Polymers and Textiles' ","'18' ",25
2008 ,"'J4 - Polymers and Textiles' ","'19' ",80
2008 ,"'J4 - Polymers and Textiles' ","'20' ",20
2008 ,"'J4 - Polymers and Textiles' ","'21 and over' ",30
2008 ,"'J5 - Materials Technology not otherwise spec' ","'18' ",105
2008 ,"'J5 - Materials Technology not otherwise spec' ","'19' ",50
2008 ,"'J5 - Materials Technology not otherwise spec' ","'20' ",15
2008 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ",50
2008 ,"'J6 - Maritime Technology' ","'17 and under' ",5
2008 ,"'J6 - Maritime Technology' ","'18' ",80
2008 ,"'J6 - Maritime Technology' ","'19' ",25
2008 ,"'J6 - Maritime Technology' ","'20' ",15
2008 ,"'J6 - Maritime Technology' ","'21 and over' ",45
2008 ,"'J7 - Biotechnology' ","'17 and under' ",10
2008 ,"'J7 - Biotechnology' ","'18' ",55
2008 ,"'J7 - Biotechnology' ","'19' ",25
2008 ,"'J7 - Biotechnology' ","'20' ",15
2008 ,"'J7 - Biotechnology' ","'21 and over' ",25
2008 ,"'J9 - Others in Technology' ","'17 and under' ",10
2008 ,"'J9 - Others in Technology' ","'18' ",680
2008 ,"'J9 - Others in Technology' ","'19' ",420
2008 ,"'J9 - Others in Technology' ","'20' ",255
2008 ,"'J9 - Others in Technology' ","'21 and over' ",610
2008 ,"'K1 - Architecture' ","'17 and under' ",100
2008 ,"'K1 - Architecture' ","'18' ",2215
2008 ,"'K1 - Architecture' ","'19' ",895
2008 ,"'K1 - Architecture' ","'20' ",280
2008 ,"'K1 - Architecture' ","'21 and over' ",740
2008 ,"'K2 - Building' ","'17 and under' ",30
2008 ,"'K2 - Building' ","'18' ",1835
2008 ,"'K2 - Building' ","'19' ",860
2008 ,"'K2 - Building' ","'20' ",410
2008 ,"'K2 - Building' ","'21 and over' ",1235
2008 ,"'K3 - Landscape & Garden Design' ","'18' ",55
2008 ,"'K3 - Landscape & Garden Design' ","'19' ",25
2008 ,"'K3 - Landscape & Garden Design' ","'20' ",20
2008 ,"'K3 - Landscape & Garden Design' ","'21 and over' ",80
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'17 and under' ",5
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'18' ",555
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'19' ",230
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'20' ",85
2008 ,"'K4 - Planning (Urban,Rural and Regional)' ","'21 and over' ",225
2008 ,"'K9 - Others in Architecture,Build & Plan' ","'21 and over' ",10
2008 ,"'KK - Combinations within Architecture,Build & Plan' ","'18' ",165
2008 ,"'KK - Combinations within Architecture,Build & Plan' ","'19' ",80
2008 ,"'KK - Combinations within Architecture,Build & Plan' ","'20' ",30
2008 ,"'KK - Combinations within Architecture,Build & Plan' ","'21 and over' ",70
2008 ,"'L0 - Social Studies: any area of study' ","'18' ",10
2008 ,"'L0 - Social Studies: any area of study' ","'19' ",10
2008 ,"'L0 - Social Studies: any area of study' ","'21 and over' ",20
2008 ,"'L1 - Economics' ","'17 and under' ",165
2008 ,"'L1 - Economics' ","'18' ",3785
2008 ,"'L1 - Economics' ","'19' ",1375
2008 ,"'L1 - Economics' ","'20' ",495
2008 ,"'L1 - Economics' ","'21 and over' ",540
2008 ,"'L2 - Politics' ","'17 and under' ",85
2008 ,"'L2 - Politics' ","'18' ",2530
2008 ,"'L2 - Politics' ","'19' ",1005
2008 ,"'L2 - Politics' ","'20' ",375
2008 ,"'L2 - Politics' ","'21 and over' ",610
2008 ,"'L3 - Sociology' ","'17 and under' ",25
2008 ,"'L3 - Sociology' ","'18' ",2260
2008 ,"'L3 - Sociology' ","'19' ",875
2008 ,"'L3 - Sociology' ","'20' ",360
2008 ,"'L3 - Sociology' ","'21 and over' ",1010
2008 ,"'L4 - Social Policy' ","'18' ",500
2008 ,"'L4 - Social Policy' ","'19' ",240
2008 ,"'L4 - Social Policy' ","'20' ",130
2008 ,"'L4 - Social Policy' ","'21 and over' ",325
2008 ,"'L5 - Social Work' ","'17 and under' ",25
2008 ,"'L5 - Social Work' ","'18' ",1550
2008 ,"'L5 - Social Work' ","'19' ",915
2008 ,"'L5 - Social Work' ","'20' ",670
2008 ,"'L5 - Social Work' ","'21 and over' ",6890
2008 ,"'L6 - Anthropology' ","'17 and under' ",5
2008 ,"'L6 - Anthropology' ","'18' ",330
2008 ,"'L6 - Anthropology' ","'19' ",170
2008 ,"'L6 - Anthropology' ","'20' ",55
2008 ,"'L6 - Anthropology' ","'21 and over' ",135
2008 ,"'L7 - Human and Social Geography' ","'17 and under' ",20
2008 ,"'L7 - Human and Social Geography' ","'18' ",2060
2008 ,"'L7 - Human and Social Geography' ","'19' ",360
2008 ,"'L7 - Human and Social Geography' ","'20' ",75
2008 ,"'L7 - Human and Social Geography' ","'21 and over' ",100
2008 ,"'L9 - Others in Social Studies' ","'17 and under' ",5
2008 ,"'L9 - Others in Social Studies' ","'18' ",235
2008 ,"'L9 - Others in Social Studies' ","'19' ",130
2008 ,"'L9 - Others in Social Studies' ","'20' ",70
2008 ,"'L9 - Others in Social Studies' ","'21 and over' ",155
2008 ,"'LL - Combinations within Social Studies' ","'17 and under' ",55
2008 ,"'LL - Combinations within Social Studies' ","'18' ",1395
2008 ,"'LL - Combinations within Social Studies' ","'19' ",630
2008 ,"'LL - Combinations within Social Studies' ","'20' ",265
2008 ,"'LL - Combinations within Social Studies' ","'21 and over' ",535
2008 ,"'M1 - Law by Area' ","'17 and under' ",325
2008 ,"'M1 - Law by Area' ","'18' ",9325
2008 ,"'M1 - Law by Area' ","'19' ",2785
2008 ,"'M1 - Law by Area' ","'20' ",1065
2008 ,"'M1 - Law by Area' ","'21 and over' ",3070
2008 ,"'M2 - Law by Topic' ","'17 and under' ",10
2008 ,"'M2 - Law by Topic' ","'18' ",525
2008 ,"'M2 - Law by Topic' ","'19' ",200
2008 ,"'M2 - Law by Topic' ","'20' ",100
2008 ,"'M2 - Law by Topic' ","'21 and over' ",300
2008 ,"'M9 - Others in Law' ","'17 and under' ",5
2008 ,"'M9 - Others in Law' ","'18' ",1210
2008 ,"'M9 - Others in Law' ","'19' ",470
2008 ,"'M9 - Others in Law' ","'20' ",175
2008 ,"'M9 - Others in Law' ","'21 and over' ",465
2008 ,"'MM - Combinations within Law' ","'18' ",270
2008 ,"'MM - Combinations within Law' ","'19' ",95
2008 ,"'MM - Combinations within Law' ","'20' ",30
2008 ,"'MM - Combinations within Law' ","'21 and over' ",60
2008 ,"'N0 - Business & Admin studies: any area' ","'17 and under' ",10
2008 ,"'N0 - Business & Admin studies: any area' ","'18' ",5
2008 ,"'N1 - Business studies' ","'17 and under' ",150
2008 ,"'N1 - Business studies' ","'18' ",4870
2008 ,"'N1 - Business studies' ","'19' ",2185
2008 ,"'N1 - Business studies' ","'20' ",1195
2008 ,"'N1 - Business studies' ","'21 and over' ",2365
2008 ,"'N2 - Management studies' ","'17 and under' ",215
2008 ,"'N2 - Management studies' ","'18' ",4945
2008 ,"'N2 - Management studies' ","'19' ",2405
2008 ,"'N2 - Management studies' ","'20' ",1285
2008 ,"'N2 - Management studies' ","'21 and over' ",2495
2008 ,"'N3 - Finance' ","'17 and under' ",20
2008 ,"'N3 - Finance' ","'18' ",595
2008 ,"'N3 - Finance' ","'19' ",355
2008 ,"'N3 - Finance' ","'20' ",185
2008 ,"'N3 - Finance' ","'21 and over' ",295
2008 ,"'N4 - Accounting' ","'17 and under' ",100
2008 ,"'N4 - Accounting' ","'18' ",2560
2008 ,"'N4 - Accounting' ","'19' ",1165
2008 ,"'N4 - Accounting' ","'20' ",640
2008 ,"'N4 - Accounting' ","'21 and over' ",1435
2008 ,"'N5 - Marketing' ","'17 and under' ",15
2008 ,"'N5 - Marketing' ","'18' ",1830
2008 ,"'N5 - Marketing' ","'19' ",870
2008 ,"'N5 - Marketing' ","'20' ",435
2008 ,"'N5 - Marketing' ","'21 and over' ",650
2008 ,"'N6 - Human Resource Management' ","'17 and under' ",10
2008 ,"'N6 - Human Resource Management' ","'18' ",265
2008 ,"'N6 - Human Resource Management' ","'19' ",135
2008 ,"'N6 - Human Resource Management' ","'20' ",70
2008 ,"'N6 - Human Resource Management' ","'21 and over' ",260
2008 ,"'N7 - Office Skills' ","'18' ",5
2008 ,"'N7 - Office Skills' ","'19' ",5
2008 ,"'N7 - Office Skills' ","'21 and over' ",15
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'17 and under' ",45
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'18' ",3255
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'19' ",1810
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'20' ",1125
2008 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'21 and over' ",2490
2008 ,"'N9 - Others in Business & Admin Studies' ","'17 and under' ",10
2008 ,"'N9 - Others in Business & Admin Studies' ","'18' ",155
2008 ,"'N9 - Others in Business & Admin Studies' ","'19' ",80
2008 ,"'N9 - Others in Business & Admin Studies' ","'20' ",65
2008 ,"'N9 - Others in Business & Admin Studies' ","'21 and over' ",165
2008 ,"'NN - Combinations within Business & Admin Studies' ","'17 and under' ",195
2008 ,"'NN - Combinations within Business & Admin Studies' ","'18' ",5450
2008 ,"'NN - Combinations within Business & Admin Studies' ","'19' ",2680
2008 ,"'NN - Combinations within Business & Admin Studies' ","'20' ",1225
2008 ,"'NN - Combinations within Business & Admin Studies' ","'21 and over' ",2175
2008 ,"'P1 - Information Services' ","'18' ",55
2008 ,"'P1 - Information Services' ","'19' ",35
2008 ,"'P1 - Information Services' ","'20' ",25
2008 ,"'P1 - Information Services' ","'21 and over' ",35
2008 ,"'P2 - Publicity studies' ","'17 and under' ",5
2008 ,"'P2 - Publicity studies' ","'18' ",205
2008 ,"'P2 - Publicity studies' ","'19' ",110
2008 ,"'P2 - Publicity studies' ","'20' ",35
2008 ,"'P2 - Publicity studies' ","'21 and over' ",70
2008 ,"'P3 - Media studies' ","'17 and under' ",25
2008 ,"'P3 - Media studies' ","'18' ",2450
2008 ,"'P3 - Media studies' ","'19' ",1200
2008 ,"'P3 - Media studies' ","'20' ",520
2008 ,"'P3 - Media studies' ","'21 and over' ",845
2008 ,"'P4 - Publishing' ","'18' ",30
2008 ,"'P4 - Publishing' ","'19' ",25
2008 ,"'P4 - Publishing' ","'20' ",5
2008 ,"'P4 - Publishing' ","'21 and over' ",15
2008 ,"'P5 - Journalism' ","'17 and under' ",15
2008 ,"'P5 - Journalism' ","'18' ",1390
2008 ,"'P5 - Journalism' ","'19' ",465
2008 ,"'P5 - Journalism' ","'20' ",195
2008 ,"'P5 - Journalism' ","'21 and over' ",320
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'17 and under' ",15
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'18' ",425
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'19' ",165
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'20' ",85
2008 ,"'P9 - Others in Mass Comms & Documentation' ","'21 and over' ",155
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'17 and under' ",10
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'18' ",635
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'19' ",265
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'20' ",120
2008 ,"'PP - Combinations within Mass Comms & Documentation' ","'21 and over' ",245
2008 ,"'Q1 - Linguistics' ","'17 and under' ",5
2008 ,"'Q1 - Linguistics' ","'18' ",215
2008 ,"'Q1 - Linguistics' ","'19' ",85
2008 ,"'Q1 - Linguistics' ","'20' ",20
2008 ,"'Q1 - Linguistics' ","'21 and over' ",85
2008 ,"'Q2 - Comparative Literary studies' ","'17 and under' ",5
2008 ,"'Q2 - Comparative Literary studies' ","'18' ",65
2008 ,"'Q2 - Comparative Literary studies' ","'19' ",25
2008 ,"'Q2 - Comparative Literary studies' ","'20' ",10
2008 ,"'Q2 - Comparative Literary studies' ","'21 and over' ",20
2008 ,"'Q3 - English studies' ","'17 and under' ",55
2008 ,"'Q3 - English studies' ","'18' ",5670
2008 ,"'Q3 - English studies' ","'19' ",1780
2008 ,"'Q3 - English studies' ","'20' ",500
2008 ,"'Q3 - English studies' ","'21 and over' ",1025
2008 ,"'Q4 - Ancient Language studies' ","'18' ",10
2008 ,"'Q4 - Ancient Language studies' ","'21 and over' ",5
2008 ,"'Q5 - Celtic studies' ","'18' ",75
2008 ,"'Q5 - Celtic studies' ","'19' ",20
2008 ,"'Q5 - Celtic studies' ","'21 and over' ",30
2008 ,"'Q6 - Latin studies' ","'18' ",5
2008 ,"'Q8 - Classical studies' ","'17 and under' ",10
2008 ,"'Q8 - Classical studies' ","'18' ",645
2008 ,"'Q8 - Classical studies' ","'19' ",155
2008 ,"'Q8 - Classical studies' ","'20' ",25
2008 ,"'Q8 - Classical studies' ","'21 and over' ",30
2008 ,"'Q9 - Others in Linguistics,Classics & related' ","'18' ",70
2008 ,"'Q9 - Others in Linguistics,Classics & related' ","'19' ",20
2008 ,"'Q9 - Others in Linguistics,Classics & related' ","'20' ",10
2008 ,"'Q9 - Others in Linguistics,Classics & related' ","'21 and over' ",25
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'17 and under' ",5
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'18' ",610
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'19' ",160
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'20' ",55
2008 ,"'QQ - Combinations within Linguistics,Classics & related' ","'21 and over' ",100
2008 ,"'R0 - European Langs,Lit & related: any area' ","'17 and under' ",5
2008 ,"'R0 - European Langs,Lit & related: any area' ","'18' ",90
2008 ,"'R0 - European Langs,Lit & related: any area' ","'19' ",25
2008 ,"'R0 - European Langs,Lit & related: any area' ","'20' ",5
2008 ,"'R0 - European Langs,Lit & related: any area' ","'21 and over' ",5
2008 ,"'R1 - French studies' ","'17 and under' ",10
2008 ,"'R1 - French studies' ","'18' ",510
2008 ,"'R1 - French studies' ","'19' ",75
2008 ,"'R1 - French studies' ","'20' ",30
2008 ,"'R1 - French studies' ","'21 and over' ",65
2008 ,"'R2 - German studies' ","'17 and under' ",5
2008 ,"'R2 - German studies' ","'18' ",190
2008 ,"'R2 - German studies' ","'19' ",35
2008 ,"'R2 - German studies' ","'20' ",5
2008 ,"'R2 - German studies' ","'21 and over' ",15
2008 ,"'R3 - Italian studies' ","'18' ",45
2008 ,"'R3 - Italian studies' ","'19' ",15
2008 ,"'R3 - Italian studies' ","'20' ",5
2008 ,"'R3 - Italian studies' ","'21 and over' ",5
2008 ,"'R4 - Spanish studies' ","'18' ",225
2008 ,"'R4 - Spanish studies' ","'19' ",65
2008 ,"'R4 - Spanish studies' ","'20' ",20
2008 ,"'R4 - Spanish studies' ","'21 and over' ",45
2008 ,"'R6 - Scandinavian studies' ","'18' ",10
2008 ,"'R6 - Scandinavian studies' ","'19' ",5
2008 ,"'R6 - Scandinavian studies' ","'21 and over' ",5
2008 ,"'R7 - Russian and East European studies' ","'18' ",45
2008 ,"'R7 - Russian and East European studies' ","'19' ",15
2008 ,"'R7 - Russian and East European studies' ","'20' ",10
2008 ,"'R7 - Russian and East European studies' ","'21 and over' ",15
2008 ,"'R8 - European studies' ","'17 and under' ",5
2008 ,"'R8 - European studies' ","'18' ",185
2008 ,"'R8 - European studies' ","'19' ",25
2008 ,"'R8 - European studies' ","'21 and over' ",5
2008 ,"'R9 - Others in European Langs,Lit and related' ","'17 and under' ",15
2008 ,"'R9 - Others in European Langs,Lit and related' ","'18' ",595
2008 ,"'R9 - Others in European Langs,Lit and related' ","'19' ",120
2008 ,"'R9 - Others in European Langs,Lit and related' ","'20' ",40
2008 ,"'R9 - Others in European Langs,Lit and related' ","'21 and over' ",90
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'17 and under' ",30
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'18' ",1360
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'19' ",255
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'20' ",50
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'21 and over' ",125
2008 ,"'T1 - Chinese studies' ","'18' ",65
2008 ,"'T1 - Chinese studies' ","'19' ",35
2008 ,"'T1 - Chinese studies' ","'20' ",5
2008 ,"'T1 - Chinese studies' ","'21 and over' ",20
2008 ,"'T2 - Japanese studies' ","'18' ",90
2008 ,"'T2 - Japanese studies' ","'19' ",20
2008 ,"'T2 - Japanese studies' ","'20' ",15
2008 ,"'T2 - Japanese studies' ","'21 and over' ",45
2008 ,"'T3 - South Asian studies' ","'18' ",10
2008 ,"'T3 - South Asian studies' ","'19' ",10
2008 ,"'T3 - South Asian studies' ","'20' ",10
2008 ,"'T3 - South Asian studies' ","'21 and over' ",15
2008 ,"'T5 - African studies' ","'19' ",5
2008 ,"'T5 - African studies' ","'20' ",5
2008 ,"'T5 - African studies' ","'21 and over' ",5
2008 ,"'T6 - Modern Middle Eastern studies' ","'17 and under' ",5
2008 ,"'T6 - Modern Middle Eastern studies' ","'18' ",45
2008 ,"'T6 - Modern Middle Eastern studies' ","'19' ",25
2008 ,"'T6 - Modern Middle Eastern studies' ","'20' ",15
2008 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ",35
2008 ,"'T7 - American studies' ","'17 and under' ",5
2008 ,"'T7 - American studies' ","'18' ",380
2008 ,"'T7 - American studies' ","'19' ",70
2008 ,"'T7 - American studies' ","'20' ",20
2008 ,"'T7 - American studies' ","'21 and over' ",50
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'17 and under' ",10
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ",340
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ",70
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ",5
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'21 and over' ",15
2008 ,"'TT - Combinations within non-European Langs & related' ","'18' ",25
2008 ,"'TT - Combinations within non-European Langs & related' ","'19' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'20' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ",5
2008 ,"'V1 - History by Period' ","'17 and under' ",45
2008 ,"'V1 - History by Period' ","'18' ",5645
2008 ,"'V1 - History by Period' ","'19' ",1205
2008 ,"'V1 - History by Period' ","'20' ",295
2008 ,"'V1 - History by Period' ","'21 and over' ",720
2008 ,"'V2 - History by Area' ","'18' ",50
2008 ,"'V2 - History by Area' ","'19' ",15
2008 ,"'V2 - History by Area' ","'20' ",5
2008 ,"'V2 - History by Area' ","'21 and over' ",30
2008 ,"'V3 - History by Topic' ","'17 and under' ",15
2008 ,"'V3 - History by Topic' ","'18' ",700
2008 ,"'V3 - History by Topic' ","'19' ",355
2008 ,"'V3 - History by Topic' ","'20' ",95
2008 ,"'V3 - History by Topic' ","'21 and over' ",145
2008 ,"'V4 - Archaeology' ","'17 and under' ",5
2008 ,"'V4 - Archaeology' ","'18' ",285
2008 ,"'V4 - Archaeology' ","'19' ",95
2008 ,"'V4 - Archaeology' ","'20' ",35
2008 ,"'V4 - Archaeology' ","'21 and over' ",135
2008 ,"'V5 - Philosophy' ","'17 and under' ",5
2008 ,"'V5 - Philosophy' ","'18' ",830
2008 ,"'V5 - Philosophy' ","'19' ",265
2008 ,"'V5 - Philosophy' ","'20' ",90
2008 ,"'V5 - Philosophy' ","'21 and over' ",175
2008 ,"'V6 - Theology and Religious studies' ","'17 and under' ",10
2008 ,"'V6 - Theology and Religious studies' ","'18' ",785
2008 ,"'V6 - Theology and Religious studies' ","'19' ",215
2008 ,"'V6 - Theology and Religious studies' ","'20' ",65
2008 ,"'V6 - Theology and Religious studies' ","'21 and over' ",270
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ",75
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ",30
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'20' ",10
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ",40
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'17 and under' ",5
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ",865
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ",285
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ",70
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ",190
2008 ,"'W0 - Creative Arts & Design: any area' ","'18' ",45
2008 ,"'W0 - Creative Arts & Design: any area' ","'19' ",25
2008 ,"'W0 - Creative Arts & Design: any area' ","'20' ",20
2008 ,"'W0 - Creative Arts & Design: any area' ","'21 and over' ",45
2008 ,"'W1 - Fine Art' ","'17 and under' ",15
2008 ,"'W1 - Fine Art' ","'18' ",885
2008 ,"'W1 - Fine Art' ","'19' ",1795
2008 ,"'W1 - Fine Art' ","'20' ",570
2008 ,"'W1 - Fine Art' ","'21 and over' ",1555
2008 ,"'W2 - Design studies' ","'17 and under' ",60
2008 ,"'W2 - Design studies' ","'18' ",5295
2008 ,"'W2 - Design studies' ","'19' ",6320
2008 ,"'W2 - Design studies' ","'20' ",2335
2008 ,"'W2 - Design studies' ","'21 and over' ",3765
2008 ,"'W3 - Music' ","'17 and under' ",50
2008 ,"'W3 - Music' ","'18' ",2325
2008 ,"'W3 - Music' ","'19' ",1035
2008 ,"'W3 - Music' ","'20' ",550
2008 ,"'W3 - Music' ","'21 and over' ",1170
2008 ,"'W4 - Drama' ","'17 and under' ",25
2008 ,"'W4 - Drama' ","'18' ",3375
2008 ,"'W4 - Drama' ","'19' ",1635
2008 ,"'W4 - Drama' ","'20' ",725
2008 ,"'W4 - Drama' ","'21 and over' ",1120
2008 ,"'W5 - Dance' ","'17 and under' ",15
2008 ,"'W5 - Dance' ","'18' ",615
2008 ,"'W5 - Dance' ","'19' ",260
2008 ,"'W5 - Dance' ","'20' ",100
2008 ,"'W5 - Dance' ","'21 and over' ",150
2008 ,"'W6 - Cinematics and Photography' ","'17 and under' ",25
2008 ,"'W6 - Cinematics and Photography' ","'18' ",2420
2008 ,"'W6 - Cinematics and Photography' ","'19' ",1950
2008 ,"'W6 - Cinematics and Photography' ","'20' ",870
2008 ,"'W6 - Cinematics and Photography' ","'21 and over' ",1690
2008 ,"'W7 - Crafts' ","'18' ",120
2008 ,"'W7 - Crafts' ","'19' ",280
2008 ,"'W7 - Crafts' ","'20' ",75
