"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (High Level) , Entry Year"
"Coverage:   UK domiciled and direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_020_01.pdf"
 
Entry Year,Provider Name , Applicant Domicile (High Level),Number of Acceptances,
2008 ,"'S84 University of Sunderland' ","'Wales' ",10
2008 ,"'S85 University of Surrey' ","'England' ",2075
2008 ,"'S85 University of Surrey' ","'Northern Ireland' ",5
2008 ,"'S85 University of Surrey' ","'Scotland' ",5
2008 ,"'S85 University of Surrey' ","'Wales' ",15
2008 ,"'S90 University of Sussex' ","'England' ",2375
2008 ,"'S90 University of Sussex' ","'Northern Ireland' ",5
2008 ,"'S90 University of Sussex' ","'Scotland' ",5
2008 ,"'S90 University of Sussex' ","'Wales' ",30
2008 ,"'S93 Swansea University' ","'England' ",1080
2008 ,"'S93 Swansea University' ","'Northern Ireland' ",5
2008 ,"'S93 Swansea University' ","'Wales' ",1880
2008 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'Wales' ",10
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'England' ",290
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Northern Ireland' ",5
2008 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Wales' ",990
2008 ,"'S98 Swindon College' ","'England' ",55
2008 ,"'T20 Teesside University' ","'England' ",2585
2008 ,"'T20 Teesside University' ","'Northern Ireland' ",15
2008 ,"'T20 Teesside University' ","'Scotland' ",15
2008 ,"'T20 Teesside University' ","'Wales' ",10
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'England' ",1945
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Northern Ireland' ",5
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Scotland' ",5
2008 ,"'T40 University of West London (formerly Thames Valley University)' ","'Wales' ",10
2008 ,"'T80 University of Wales Trinity Saint David' ","'England' ",50
2008 ,"'T80 University of Wales Trinity Saint David' ","'Wales' ",365
2008 ,"'T85 Truro and Penwith College' ","'England' ",465
2008 ,"'T85 Truro and Penwith College' ","'Wales' ",5
2008 ,"'T90 Tyne Metropolitan College' ","'England' ",10
2008 ,"'U20 Ulster University' ","'England' ",95
2008 ,"'U20 Ulster University' ","'Northern Ireland' ",5300
2008 ,"'U20 Ulster University' ","'Scotland' ",10
2008 ,"'U65 University of the Arts London' ","'England' ",3050
2008 ,"'U65 University of the Arts London' ","'Northern Ireland' ",15
2008 ,"'U65 University of the Arts London' ","'Scotland' ",30
2008 ,"'U65 University of the Arts London' ","'Wales' ",40
2008 ,"'U80 UCL (University College London)' ","'England' ",2365
2008 ,"'U80 UCL (University College London)' ","'Northern Ireland' ",15
2008 ,"'U80 UCL (University College London)' ","'Scotland' ",25
2008 ,"'U80 UCL (University College London)' ","'Wales' ",45
2008 ,"'W08 Wakefield College' ","'England' ",75
2008 ,"'W12 Walsall College' ","'England' ",15
2008 ,"'W20 The University of Warwick' ","'England' ",2790
2008 ,"'W20 The University of Warwick' ","'Northern Ireland' ",10
2008 ,"'W20 The University of Warwick' ","'Scotland' ",15
2008 ,"'W20 The University of Warwick' ","'Wales' ",75
2008 ,"'W25 Warwickshire College Group' ","'England' ",245
2008 ,"'W25 Warwickshire College Group' ","'Wales' ",5
2008 ,"'W29 Welsh College of Horticulture' ","'England' ",5
2008 ,"'W29 Welsh College of Horticulture' ","'Wales' ",5
2008 ,"'W35 College of West Anglia' ","'England' ",110
2008 ,"'W36 West Cheshire College' ","'England' ",20
2008 ,"'W50 University of Westminster, London' ","'England' ",4125
2008 ,"'W50 University of Westminster, London' ","'Northern Ireland' ",5
2008 ,"'W50 University of Westminster, London' ","'Scotland' ",10
2008 ,"'W50 University of Westminster, London' ","'Wales' ",30
2008 ,"'W65 West Thames College' ","'England' ",90
2008 ,"'W65 West Thames College' ","'Wales' ",5
2008 ,"'W73 Wirral Metropolitan College' ","'England' ",55
2008 ,"'W74 Wiltshire College' ","'England' ",45
2008 ,"'W75 University of Wolverhampton' ","'England' ",3765
2008 ,"'W75 University of Wolverhampton' ","'Northern Ireland' ",5
2008 ,"'W75 University of Wolverhampton' ","'Scotland' ",5
2008 ,"'W75 University of Wolverhampton' ","'Wales' ",15
2008 ,"'W76 University of Winchester' ","'England' ",1550
2008 ,"'W76 University of Winchester' ","'Northern Ireland' ",5
2008 ,"'W76 University of Winchester' ","'Scotland' ",5
2008 ,"'W76 University of Winchester' ","'Wales' ",15
2008 ,"'W80 University of Worcester' ","'England' ",1905
2008 ,"'W80 University of Worcester' ","'Northern Ireland' ",5
2008 ,"'W80 University of Worcester' ","'Scotland' ",5
2008 ,"'W80 University of Worcester' ","'Wales' ",50
2008 ,"'W81 Worcester College of Technology' ","'England' ",35
2008 ,"'W85 Writtle University College' ","'England' ",270
2008 ,"'W85 Writtle University College' ","'Northern Ireland' ",5
2008 ,"'Y50 University of York' ","'England' ",2585
2008 ,"'Y50 University of York' ","'Northern Ireland' ",25
2008 ,"'Y50 University of York' ","'Scotland' ",20
2008 ,"'Y50 University of York' ","'Wales' ",60
2008 ,"'Y70 York College' ","'England' ",125
2008 ,"'Y75 York St John University' ","'England' ",1340
2008 ,"'Y75 York St John University' ","'Northern Ireland' ",5
2008 ,"'Y75 York St John University' ","'Scotland' ",10
2008 ,"'Y75 York St John University' ","'Wales' ",10
2008 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'England' ",20
2009 ,"'A20 The University of Aberdeen' ","'England' ",730
2009 ,"'A20 The University of Aberdeen' ","'Northern Ireland' ",105
2009 ,"'A20 The University of Aberdeen' ","'Scotland' ",1800
2009 ,"'A20 The University of Aberdeen' ","'Wales' ",15
2009 ,"'A30 Abertay University' ","'England' ",65
2009 ,"'A30 Abertay University' ","'Northern Ireland' ",55
2009 ,"'A30 Abertay University' ","'Scotland' ",1080
2009 ,"'A40 Aberystwyth University' ","'England' ",1325
2009 ,"'A40 Aberystwyth University' ","'Northern Ireland' ",10
2009 ,"'A40 Aberystwyth University' ","'Scotland' ",10
2009 ,"'A40 Aberystwyth University' ","'Wales' ",1070
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'England' ",25
2009 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'Scotland' ",5
2009 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Northern Ireland' ",105
2009 ,"'A50 American InterContinental University - London' ","'England' ",5
2009 ,"'A60 Anglia Ruskin University' ","'England' ",2790
2009 ,"'A60 Anglia Ruskin University' ","'Northern Ireland' ",10
2009 ,"'A60 Anglia Ruskin University' ","'Scotland' ",5
2009 ,"'A60 Anglia Ruskin University' ","'Wales' ",15
2009 ,"'A65 Anglo European College of Chiropractic' ","'England' ",55
2009 ,"'A65 Anglo European College of Chiropractic' ","'Scotland' ",5
2009 ,"'A70 Askham Bryan College' ","'England' ",45
2009 ,"'A80 Aston University, Birmingham' ","'England' ",1755
2009 ,"'A80 Aston University, Birmingham' ","'Scotland' ",5
2009 ,"'A80 Aston University, Birmingham' ","'Wales' ",20
2009 ,"'B06 Bangor University' ","'England' ",1375
2009 ,"'B06 Bangor University' ","'Northern Ireland' ",15
2009 ,"'B06 Bangor University' ","'Scotland' ",10
2009 ,"'B06 Bangor University' ","'Wales' ",1155
2009 ,"'B11 Barking and Dagenham College' ","'England' ",30
2009 ,"'B12 Barony College' ","'England' ",5
2009 ,"'B12 Barony College' ","'Scotland' ",60
2009 ,"'B15 Basingstoke College of Technology' ","'England' ",25
2009 ,"'B16 University of Bath' ","'England' ",2065
2009 ,"'B16 University of Bath' ","'Northern Ireland' ",15
2009 ,"'B16 University of Bath' ","'Scotland' ",20
2009 ,"'B16 University of Bath' ","'Wales' ",135
2009 ,"'B20 Bath Spa University' ","'England' ",1870
2009 ,"'B20 Bath Spa University' ","'Northern Ireland' ",15
2009 ,"'B20 Bath Spa University' ","'Scotland' ",5
2009 ,"'B20 Bath Spa University' ","'Wales' ",85
2009 ,"'B21 Bath College' ","'England' ",25
2009 ,"'B22 University of Bedfordshire' ","'England' ",3480
2009 ,"'B22 University of Bedfordshire' ","'Northern Ireland' ",10
2009 ,"'B22 University of Bedfordshire' ","'Scotland' ",5
2009 ,"'B22 University of Bedfordshire' ","'Wales' ",15
2009 ,"'B23 Bedford College' ","'England' ",45
2009 ,"'B32 The University of Birmingham' ","'England' ",4930
2009 ,"'B32 The University of Birmingham' ","'Northern Ireland' ",15
2009 ,"'B32 The University of Birmingham' ","'Scotland' ",15
2009 ,"'B32 The University of Birmingham' ","'Wales' ",115
2009 ,"'B35 University College Birmingham' ","'England' ",710
2009 ,"'B35 University College Birmingham' ","'Northern Ireland' ",5
2009 ,"'B35 University College Birmingham' ","'Wales' ",10
2009 ,"'B37 Bishop Burton College' ","'England' ",255
2009 ,"'B38 Bishop Grosseteste University' ","'England' ",465
2009 ,"'B41 Blackpool and The Fylde College' ","'England' ",855
2009 ,"'B41 Blackpool and The Fylde College' ","'Northern Ireland' ",5
2009 ,"'B41 Blackpool and The Fylde College' ","'Wales' ",5
2009 ,"'B44 University of Bolton' ","'England' ",910
2009 ,"'B44 University of Bolton' ","'Northern Ireland' ",10
2009 ,"'B44 University of Bolton' ","'Scotland' ",10
2009 ,"'B44 University of Bolton' ","'Wales' ",10
2009 ,"'B50 Bournemouth University' ","'England' ",4265
2009 ,"'B50 Bournemouth University' ","'Northern Ireland' ",10
2009 ,"'B50 Bournemouth University' ","'Scotland' ",5
2009 ,"'B50 Bournemouth University' ","'Wales' ",40
2009 ,"'B53 The Arts Institute at Bournemouth' ","'England' ",800
2009 ,"'B53 The Arts Institute at Bournemouth' ","'Scotland' ",5
2009 ,"'B53 The Arts Institute at Bournemouth' ","'Wales' ",5
2009 ,"'B56 The University of Bradford' ","'England' ",2695
2009 ,"'B56 The University of Bradford' ","'Northern Ireland' ",10
2009 ,"'B56 The University of Bradford' ","'Scotland' ",10
2009 ,"'B56 The University of Bradford' ","'Wales' ",15
2009 ,"'B60 Bradford College' ","'England' ",895
2009 ,"'B60 Bradford College' ","'Scotland' ",5
2009 ,"'B70 Bridgwater College' ","'England' ",40
2009 ,"'B72 University of Brighton' ","'England' ",4780
2009 ,"'B72 University of Brighton' ","'Northern Ireland' ",20
2009 ,"'B72 University of Brighton' ","'Scotland' ",15
2009 ,"'B72 University of Brighton' ","'Wales' ",50
2009 ,"'B74 Brighton and Sussex Medical School' ","'England' ",130
2009 ,"'B74 Brighton and Sussex Medical School' ","'Northern Ireland' ",5
2009 ,"'B77 Bristol, City of Bristol College' ","'England' ",250
2009 ,"'B77 Bristol, City of Bristol College' ","'Wales' ",5
2009 ,"'B78 University of Bristol' ","'England' ",2880
2009 ,"'B78 University of Bristol' ","'Northern Ireland' ",30
2009 ,"'B78 University of Bristol' ","'Scotland' ",25
2009 ,"'B78 University of Bristol' ","'Wales' ",155
2009 ,"'B79 Bristol Filton College' ","'England' ",35
2009 ,"'B79 Bristol Filton College' ","'Wales' ",5
2009 ,"'B80 Bristol, University of the West of England (UWE)' ","'England' ",6300
2009 ,"'B80 Bristol, University of the West of England (UWE)' ","'Northern Ireland' ",15
2009 ,"'B80 Bristol, University of the West of England (UWE)' ","'Scotland' ",25
2009 ,"'B80 Bristol, University of the West of England (UWE)' ","'Wales' ",410
2009 ,"'B81 British College of Osteopathic Medicine' ","'England' ",65
2009 ,"'B81 British College of Osteopathic Medicine' ","'Scotland' ",5
2009 ,"'B84 Brunel University London' ","'England' ",3135
2009 ,"'B84 Brunel University London' ","'Northern Ireland' ",5
2009 ,"'B84 Brunel University London' ","'Scotland' ",5
2009 ,"'B84 Brunel University London' ","'Wales' ",15
2009 ,"'B87 British School of Osteopathy' ","'England' ",80
2009 ,"'B90 The University of Buckingham' ","'England' ",40
2009 ,"'B94 Buckinghamshire New University' ","'England' ",1985
2009 ,"'B94 Buckinghamshire New University' ","'Northern Ireland' ",10
2009 ,"'B94 Buckinghamshire New University' ","'Scotland' ",10
2009 ,"'B94 Buckinghamshire New University' ","'Wales' ",25
2009 ,"'C05 University of Cambridge' ","'England' ",2640
2009 ,"'C05 University of Cambridge' ","'Northern Ireland' ",70
2009 ,"'C05 University of Cambridge' ","'Scotland' ",75
2009 ,"'C05 University of Cambridge' ","'Wales' ",60
2009 ,"'C10 Canterbury Christ Church University' ","'England' ",2750
2009 ,"'C10 Canterbury Christ Church University' ","'Northern Ireland' ",5
2009 ,"'C10 Canterbury Christ Church University' ","'Scotland' ",5
2009 ,"'C10 Canterbury Christ Church University' ","'Wales' ",5
2009 ,"'C13 Capel Manor College' ","'England' ",10
2009 ,"'C15 Cardiff University' ","'England' ",2625
2009 ,"'C15 Cardiff University' ","'Northern Ireland' ",40
2009 ,"'C15 Cardiff University' ","'Scotland' ",15
2009 ,"'C15 Cardiff University' ","'Wales' ",1940
2009 ,"'C20 Cardiff Metropolitan University' ","'England' ",900
2009 ,"'C20 Cardiff Metropolitan University' ","'Northern Ireland' ",10
2009 ,"'C20 Cardiff Metropolitan University' ","'Scotland' ",5
2009 ,"'C20 Cardiff Metropolitan University' ","'Wales' ",1595
2009 ,"'C21 Castle College Nottingham' ","'England' ",10
2009 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'Wales' ",90
2009 ,"'C30 University of Central Lancashire (UCLan)' ","'England' ",5440
2009 ,"'C30 University of Central Lancashire (UCLan)' ","'Northern Ireland' ",80
2009 ,"'C30 University of Central Lancashire (UCLan)' ","'Scotland' ",20
2009 ,"'C30 University of Central Lancashire (UCLan)' ","'Wales' ",55
2009 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'England' ",160
2009 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Northern Ireland' ",5
2009 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Scotland' ",5
2009 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Wales' ",5
2009 ,"'C55 University of Chester' ","'England' ",2455
2009 ,"'C55 University of Chester' ","'Northern Ireland' ",40
2009 ,"'C55 University of Chester' ","'Scotland' ",5
2009 ,"'C55 University of Chester' ","'Wales' ",260
2009 ,"'C56 Chesterfield College' ","'England' ",55
2009 ,"'C57 Chichester College' ","'England' ",80
2009 ,"'C58 University of Chichester' ","'England' ",1230
2009 ,"'C58 University of Chichester' ","'Northern Ireland' ",5
2009 ,"'C58 University of Chichester' ","'Wales' ",5
2009 ,"'C60 City, University of London' ","'England' ",1985
2009 ,"'C60 City, University of London' ","'Northern Ireland' ",5
2009 ,"'C60 City, University of London' ","'Scotland' ",10
2009 ,"'C60 City, University of London' ","'Wales' ",20
2009 ,"'C62 City College, Birmingham' ","'England' ",25
2009 ,"'C64 City College Coventry' ","'England' ",25
2009 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'England' ",235
2009 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'Northern Ireland' ",5
2009 ,"'C66 The Manchester College (Formerly City College Manchester)' ","'Wales' ",10
2009 ,"'C69 City of Sunderland College' ","'England' ",85
2009 ,"'C71 Cleveland College of Art and Design' ","'England' ",205
2009 ,"'C72 Cliff College' ","'England' ",5
2009 ,"'C75 University Centre Colchester at Colchester Institute' ","'England' ",350
2009 ,"'C75 University Centre Colchester at Colchester Institute' ","'Scotland' ",5
2009 ,"'C78 Cornwall College' ","'England' ",475
2009 ,"'C78 Cornwall College' ","'Northern Ireland' ",5
2009 ,"'C78 Cornwall College' ","'Wales' ",5
2009 ,"'C80 Courtauld Institute of Art (University of London)' ","'England' ",40
2009 ,"'C85 Coventry University' ","'England' ",4335
2009 ,"'C85 Coventry University' ","'Northern Ireland' ",20
2009 ,"'C85 Coventry University' ","'Scotland' ",10
2009 ,"'C85 Coventry University' ","'Wales' ",40
2009 ,"'C88 Craven College' ","'England' ",15
2009 ,"'C92 University Centre, Croydon (Croydon College)' ","'England' ",220
2009 ,"'C93 University for the Creative Arts (UCA)' ","'England' ",1960
2009 ,"'C93 University for the Creative Arts (UCA)' ","'Northern Ireland' ",10
2009 ,"'C93 University for the Creative Arts (UCA)' ","'Scotland' ",10
2009 ,"'C93 University for the Creative Arts (UCA)' ","'Wales' ",20
2009 ,"'C99 University of Cumbria' ","'England' ",2035
2009 ,"'C99 University of Cumbria' ","'Northern Ireland' ",40
2009 ,"'C99 University of Cumbria' ","'Scotland' ",95
2009 ,"'C99 University of Cumbria' ","'Wales' ",15
2009 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'England' ",135
2009 ,"'D13 Dartington College of Arts (now known as University College Falmouth inc Dartington College of Arts)' ","'Wales' ",5
2009 ,"'D22 Dearne Valley College' ","'England' ",20
2009 ,"'D26 De Montfort University' ","'England' ",5625
2009 ,"'D26 De Montfort University' ","'Northern Ireland' ",15
2009 ,"'D26 De Montfort University' ","'Scotland' ",10
2009 ,"'D26 De Montfort University' ","'Wales' ",40
2009 ,"'D39 University of Derby' ","'England' ",3120
2009 ,"'D39 University of Derby' ","'Northern Ireland' ",10
2009 ,"'D39 University of Derby' ","'Scotland' ",15
2009 ,"'D39 University of Derby' ","'Wales' ",25
2009 ,"'D45 Kirklees College (Formerly Dewsbury College)' ","'England' ",120
2009 ,"'D52 Doncaster College' ","'England' ",330
2009 ,"'D55 Duchy College' ","'England' ",165
2009 ,"'D55 Duchy College' ","'Wales' ",5
2009 ,"'D58 Dudley College of Technology' ","'England' ",15
2009 ,"'D65 University of Dundee' ","'England' ",250
2009 ,"'D65 University of Dundee' ","'Northern Ireland' ",145
2009 ,"'D65 University of Dundee' ","'Scotland' ",1650
2009 ,"'D65 University of Dundee' ","'Wales' ",10
2009 ,"'D86 Durham University' ","'England' ",3060
2009 ,"'D86 Durham University' ","'Northern Ireland' ",45
2009 ,"'D86 Durham University' ","'Scotland' ",55
2009 ,"'D86 Durham University' ","'Wales' ",60
2009 ,"'E10 Ealing, Hammersmith and West London College' ","'England' ",90
2009 ,"'E14 University of East Anglia (UEA)' ","'England' ",2720
2009 ,"'E14 University of East Anglia (UEA)' ","'Northern Ireland' ",10
2009 ,"'E14 University of East Anglia (UEA)' ","'Scotland' ",5
2009 ,"'E14 University of East Anglia (UEA)' ","'Wales' ",15
2009 ,"'E25 East Lancashire Institute of Higher Education at Blackburn College' ","'England' ",990
2009 ,"'E25 East Lancashire Institute of Higher Education at Blackburn College' ","'Wales' ",5
2009 ,"'E28 University of East London (UEL)' ","'England' ",4570
2009 ,"'E28 University of East London (UEL)' ","'Northern Ireland' ",10
2009 ,"'E28 University of East London (UEL)' ","'Scotland' ",10
2009 ,"'E28 University of East London (UEL)' ","'Wales' ",20
2009 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'England' ",30
2009 ,"'E42 Edge Hill University' ","'England' ",3475
2009 ,"'E42 Edge Hill University' ","'Northern Ireland' ",30
2009 ,"'E42 Edge Hill University' ","'Wales' ",35
2009 ,"'E56 The University of Edinburgh' ","'England' ",1675
2009 ,"'E56 The University of Edinburgh' ","'Northern Ireland' ",115
2009 ,"'E56 The University of Edinburgh' ","'Scotland' ",2305
2009 ,"'E56 The University of Edinburgh' ","'Wales' ",45
2009 ,"'E58 Edinburgh College of Art' ","'England' ",90
2009 ,"'E58 Edinburgh College of Art' ","'Northern Ireland' ",5
2009 ,"'E58 Edinburgh College of Art' ","'Scotland' ",135
2009 ,"'E58 Edinburgh College of Art' ","'Wales' ",5
2009 ,"'E70 The University of Essex' ","'England' ",2075
2009 ,"'E70 The University of Essex' ","'Northern Ireland' ",5
2009 ,"'E70 The University of Essex' ","'Scotland' ",10
2009 ,"'E70 The University of Essex' ","'Wales' ",10
2009 ,"'E77 European Business School, London' ","'England' ",10
2009 ,"'E81 Exeter College' ","'England' ",65
2009 ,"'E84 University of Exeter' ","'England' ",3085
2009 ,"'E84 University of Exeter' ","'Northern Ireland' ",5
2009 ,"'E84 University of Exeter' ","'Scotland' ",15
2009 ,"'E84 University of Exeter' ","'Wales' ",165
2009 ,"'F33 Falmouth University' ","'England' ",935
2009 ,"'F33 Falmouth University' ","'Northern Ireland' ",10
2009 ,"'F33 Falmouth University' ","'Wales' ",20
2009 ,"'F66 University Centre Farnborough' ","'England' ",225
2009 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'England' ",720
2009 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Northern Ireland' ",15
2009 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Scotland' ",5
2009 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Wales' ",2775
2009 ,"'G28 University of Glasgow' ","'England' ",495
2009 ,"'G28 University of Glasgow' ","'Northern Ireland' ",175
2009 ,"'G28 University of Glasgow' ","'Scotland' ",3490
2009 ,"'G28 University of Glasgow' ","'Wales' ",15
2009 ,"'G42 Glasgow Caledonian University' ","'England' ",40
2009 ,"'G42 Glasgow Caledonian University' ","'Northern Ireland' ",65
2009 ,"'G42 Glasgow Caledonian University' ","'Scotland' ",3025
2009 ,"'G43 The Glasgow School of Art' ","'England' ",80
2009 ,"'G43 The Glasgow School of Art' ","'Northern Ireland' ",5
2009 ,"'G43 The Glasgow School of Art' ","'Scotland' ",205
2009 ,"'G45 Gloucestershire College' ","'England' ",75
2009 ,"'G50 The University of Gloucestershire' ","'England' ",2205
2009 ,"'G50 The University of Gloucestershire' ","'Northern Ireland' ",20
2009 ,"'G50 The University of Gloucestershire' ","'Scotland' ",5
2009 ,"'G50 The University of Gloucestershire' ","'Wales' ",65
2009 ,"'G56 Goldsmiths, University of London' ","'England' ",1475
2009 ,"'G56 Goldsmiths, University of London' ","'Northern Ireland' ",5
2009 ,"'G56 Goldsmiths, University of London' ","'Scotland' ",10
2009 ,"'G56 Goldsmiths, University of London' ","'Wales' ",25
2009 ,"'G70 University of Greenwich' ","'England' ",3570
2009 ,"'G70 University of Greenwich' ","'Northern Ireland' ",5
2009 ,"'G70 University of Greenwich' ","'Scotland' ",10
2009 ,"'G70 University of Greenwich' ","'Wales' ",10
2009 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'England' ",20
2009 ,"'G80 University Centre Grimsby' ","'England' ",175
2009 ,"'G90 Guildford College' ","'England' ",225
2009 ,"'H12 Harper Adams University' ","'England' ",555
2009 ,"'H12 Harper Adams University' ","'Northern Ireland' ",15
2009 ,"'H12 Harper Adams University' ","'Scotland' ",10
2009 ,"'H12 Harper Adams University' ","'Wales' ",50
2009 ,"'H14 Havering College of Further and Higher Education' ","'England' ",145
2009 ,"'H18 Hereford College of Arts' ","'England' ",165
2009 ,"'H18 Hereford College of Arts' ","'Wales' ",15
2009 ,"'H24 Heriot-Watt University, Edinburgh' ","'England' ",220
2009 ,"'H24 Heriot-Watt University, Edinburgh' ","'Northern Ireland' ",90
2009 ,"'H24 Heriot-Watt University, Edinburgh' ","'Scotland' ",1290
2009 ,"'H24 Heriot-Watt University, Edinburgh' ","'Wales' ",5
2009 ,"'H36 University of Hertfordshire' ","'England' ",6380
2009 ,"'H36 University of Hertfordshire' ","'Northern Ireland' ",10
2009 ,"'H36 University of Hertfordshire' ","'Scotland' ",10
2009 ,"'H36 University of Hertfordshire' ","'Wales' ",20
2009 ,"'H39 Highbury College' ","'England' ",35
2009 ,"'H48 Heythrop College (University of London)' ","'England' ",195
2009 ,"'H49 University of the Highlands and Islands' ","'England' ",5
2009 ,"'H49 University of the Highlands and Islands' ","'Scotland' ",1840
2009 ,"'H50 Holborn College' ","'England' ",285
2009 ,"'H54 Hopwood Hall College' ","'England' ",35
2009 ,"'H58 Kirklees College (Formerly Huddersfield Technical College)' ","'England' ",5
2009 ,"'H60 The University of Huddersfield' ","'England' ",4200
2009 ,"'H60 The University of Huddersfield' ","'Northern Ireland' ",20
2009 ,"'H60 The University of Huddersfield' ","'Scotland' ",5
2009 ,"'H60 The University of Huddersfield' ","'Wales' ",25
2009 ,"'H72 The University of Hull' ","'England' ",3760
2009 ,"'H72 The University of Hull' ","'Northern Ireland' ",5
2009 ,"'H72 The University of Hull' ","'Scotland' ",10
2009 ,"'H72 The University of Hull' ","'Wales' ",20
2009 ,"'H73 Hull College' ","'England' ",580
2009 ,"'H73 Hull College' ","'Scotland' ",10
2009 ,"'H75 Hull York Medical School' ","'England' ",135
2009 ,"'I50 Imperial College London' ","'England' ",1260
2009 ,"'I50 Imperial College London' ","'Northern Ireland' ",20
2009 ,"'I50 Imperial College London' ","'Scotland' ",30
2009 ,"'I50 Imperial College London' ","'Wales' ",45
2009 ,"'I60 Islamic College for Advanced Studies' ","'England' ",20
2009 ,"'K12 Keele University' ","'England' ",2230
2009 ,"'K12 Keele University' ","'Northern Ireland' ",5
2009 ,"'K12 Keele University' ","'Scotland' ",5
2009 ,"'K12 Keele University' ","'Wales' ",75
2009 ,"'K24 The University of Kent' ","'England' ",4005
2009 ,"'K24 The University of Kent' ","'Northern Ireland' ",15
2009 ,"'K24 The University of Kent' ","'Scotland' ",10
2009 ,"'K24 The University of Kent' ","'Wales' ",30
2009 ,"'K60 King's College London (University of London)' ","'England' ",2845
2009 ,"'K60 King's College London (University of London)' ","'Northern Ireland' ",20
2009 ,"'K60 King's College London (University of London)' ","'Scotland' ",20
2009 ,"'K60 King's College London (University of London)' ","'Wales' ",45
2009 ,"'K84 Kingston University' ","'England' ",6640
2009 ,"'K84 Kingston University' ","'Northern Ireland' ",20
2009 ,"'K84 Kingston University' ","'Scotland' ",20
2009 ,"'K84 Kingston University' ","'Wales' ",55
2009 ,"'L07 The University of Wales, Lampeter' ","'England' ",200
2009 ,"'L07 The University of Wales, Lampeter' ","'Northern Ireland' ",5
2009 ,"'L07 The University of Wales, Lampeter' ","'Scotland' ",5
2009 ,"'L07 The University of Wales, Lampeter' ","'Wales' ",135
2009 ,"'L14 Lancaster University' ","'England' ",2355
2009 ,"'L14 Lancaster University' ","'Northern Ireland' ",15
2009 ,"'L14 Lancaster University' ","'Wales' ",50
2009 ,"'L21 Leeds City College' ","'England' ",185
2009 ,"'L23 University of Leeds' ","'England' ",6345
2009 ,"'L23 University of Leeds' ","'Northern Ireland' ",35
2009 ,"'L23 University of Leeds' ","'Scotland' ",50
2009 ,"'L23 University of Leeds' ","'Wales' ",100
2009 ,"'L24 Leeds Trinity University' ","'England' ",825
2009 ,"'L24 Leeds Trinity University' ","'Northern Ireland' ",5
2009 ,"'L24 Leeds Trinity University' ","'Wales' ",5
2009 ,"'L27 Leeds Beckett University' ","'England' ",6150
2009 ,"'L27 Leeds Beckett University' ","'Northern Ireland' ",65
2009 ,"'L27 Leeds Beckett University' ","'Scotland' ",20
2009 ,"'L27 Leeds Beckett University' ","'Wales' ",70
2009 ,"'L28 Leeds College of Art' ","'England' ",460
2009 ,"'L28 Leeds College of Art' ","'Northern Ireland' ",5
2009 ,"'L28 Leeds College of Art' ","'Scotland' ",5
2009 ,"'L30 Leeds College of Music (UCAS)' ","'England' ",170
2009 ,"'L30 Leeds College of Music (UCAS)' ","'Northern Ireland' ",5
2009 ,"'L30 Leeds College of Music (UCAS)' ","'Wales' ",5
2009 ,"'L34 University of Leicester' ","'England' ",2255
2009 ,"'L34 University of Leicester' ","'Northern Ireland' ",10
2009 ,"'L34 University of Leicester' ","'Scotland' ",10
2009 ,"'L34 University of Leicester' ","'Wales' ",50
2009 ,"'L36 Leicester College' ","'England' ",105
2009 ,"'L39 University of Lincoln' ","'England' ",3365
2009 ,"'L39 University of Lincoln' ","'Northern Ireland' ",15
2009 ,"'L39 University of Lincoln' ","'Scotland' ",5
2009 ,"'L39 University of Lincoln' ","'Wales' ",20
2009 ,"'L41 The University of Liverpool' ","'England' ",3350
2009 ,"'L41 The University of Liverpool' ","'Northern Ireland' ",155
